pokemon_id,version_group_id,move_name,level,type,power,accuracy
277,5,Growl,1,normal,-,100
277,5,Peck,1,flying,35,100
277,5,Quick Attack,1,normal,40,100
277,5,Focus Energy,1,normal,-,-
277,6,Growl,1,normal,-,100
277,6,Peck,1,flying,35,100
277,6,Quick Attack,1,normal,40,100
277,6,Focus Energy,1,normal,-,-
277,7,Growl,1,normal,-,100
277,7,Peck,1,flying,35,100
277,7,Quick Attack,1,normal,40,100
277,7,Focus Energy,1,normal,-,-
277,8,Growl,1,normal,-,100
277,8,Peck,1,flying,35,100
277,8,Quick Attack,1,normal,40,100
277,8,Focus Energy,1,normal,-,-
277,8,Pluck,1,flying,60,100
277,9,Growl,1,normal,-,100
277,9,Peck,1,flying,35,100
277,9,Quick Attack,1,normal,40,100
277,9,Focus Energy,1,normal,-,-
277,9,Pluck,1,flying,60,100
277,10,Growl,1,normal,-,100
277,10,Peck,1,flying,35,100
277,10,Quick Attack,1,normal,40,100
277,10,Focus Energy,1,normal,-,-
277,10,Pluck,1,flying,60,100
277,11,Growl,1,normal,-,100
277,11,Peck,1,flying,35,100
277,11,Quick Attack,1,normal,40,100
277,11,Focus Energy,1,normal,-,-
277,11,Pluck,1,flying,60,100
277,12,Growl,1,normal,-,100
277,12,Peck,1,flying,35,100
277,12,Quick Attack,1,normal,40,100
277,12,Focus Energy,1,normal,-,-
277,13,Growl,1,normal,-,100
277,13,Peck,1,flying,35,100
277,13,Quick Attack,1,normal,40,100
277,13,Focus Energy,1,normal,-,-
277,14,Growl,1,normal,-,100
277,14,Peck,1,flying,35,100
277,14,Quick Attack,1,normal,40,100
277,14,Focus Energy,1,normal,-,-
277,14,Pluck,1,flying,60,100
277,15,Growl,1,normal,-,100
277,15,Peck,1,flying,35,100
277,15,Quick Attack,1,normal,40,100
277,15,Focus Energy,1,normal,-,-
277,15,Pluck,1,flying,60,100
277,15,Air Slash,1,flying,75,95
277,16,Growl,1,normal,-,100
277,16,Peck,1,flying,35,100
277,16,Quick Attack,1,normal,40,100
277,16,Focus Energy,1,normal,-,-
277,16,Pluck,1,flying,60,100
277,16,Air Slash,1,flying,75,95
277,16,Brave Bird,1,flying,120,100
277,5,Focus Energy,4,normal,-,-
277,6,Focus Energy,4,normal,-,-
277,7,Focus Energy,4,normal,-,-
277,8,Focus Energy,4,normal,-,-
277,9,Focus Energy,4,normal,-,-
277,10,Focus Energy,4,normal,-,-
277,11,Focus Energy,4,normal,-,-
277,12,Focus Energy,4,normal,-,-
