pokemon_id,version_group_id,move_name,level,type,power,accuracy
228,3,Leer,1,normal,-,100
228,3,Ember,1,fire,40,100
228,4,Leer,1,normal,-,100
228,4,Ember,1,fire,40,100
228,5,Leer,1,normal,-,100
228,5,Ember,1,fire,40,100
228,6,Leer,1,normal,-,100
228,6,Ember,1,fire,40,100
228,7,Leer,1,normal,-,100
228,7,Ember,1,fire,40,100
228,8,Leer,1,normal,-,100
228,8,Ember,1,fire,40,100
228,9,Leer,1,normal,-,100
228,9,Ember,1,fire,40,100
228,10,Leer,1,normal,-,100
228,10,Ember,1,fire,40,100
228,11,Leer,1,normal,-,100
228,11,Ember,1,fire,40,100
228,12,Leer,1,normal,-,100
228,12,Ember,1,fire,40,100
228,13,Leer,1,normal,-,100
228,13,Ember,1,fire,40,100
228,14,Leer,1,normal,-,100
228,14,Ember,1,fire,40,100
228,15,Leer,1,normal,-,100
228,15,Ember,1,fire,40,100
228,16,Leer,1,normal,-,100
228,16,Ember,1,fire,40,100
228,8,Howl,4,normal,-,-
228,9,Howl,4,normal,-,-
228,10,Howl,4,normal,-,-
228,11,Howl,4,normal,-,-
228,14,Howl,4,normal,-,-
228,15,Howl,4,normal,-,-
228,16,Howl,4,normal,-,-
228,3,Roar,7,normal,-,-
228,4,Roar,7,normal,-,-
228,5,Howl,7,normal,-,-
228,6,Howl,7,normal,-,-
228,7,Howl,7,normal,-,-
228,12,Howl,7,normal,-,-
228,13,Howl,7,normal,-,-
228,11,Smog,8,poison,30,70
228,14,Smog,8,poison,30,70
228,15,Smog,8,poison,30,70
228,16,Smog,8,poison,30,70
228,8,Smog,9,poison,30,70
228,9,Smog,9,poison,30,70
228,10,Smog,9,poison,30,70
228,3,Smog,13,poison,30,70
228,4,Smog,13,poison,30,70
228,5,Smog,13,poison,30,70
228,6,Smog,13,poison,30,70
228,7,Smog,13,poison,30,70
228,11,Roar,13,normal,-,-
228,12,Smog,13,poison,30,70
228,13,Smog,13,poison,30,70
228,14,Roar,13,normal,-,-
228,15,Roar,13,normal,-,-
228,16,Roar,13,normal,-,-
228,8,Roar,14,normal,-,-
228,9,Roar,14,normal,-,-
228,10,Roar,14,normal,-,-
228,11,Bite,16,dark,60,100
228,14,Bite,16,dark,60,100
228,15,Bite,16,dark,60,100
228,16,Bite,16,dark,60,100
228,8,Bite,17,dark,60,100
228,9,Bite,17,dark,60,100
228,10,Bite,17,dark,60,100
228,5,Roar,19,normal,-,-
228,6,Roar,19,normal,-,-
228,7,Roar,19,normal,-,-
228,12,Roar,19,normal,-,-
228,13,Roar,19,normal,-,-
228,3,Bite,20,dark,60,100
228,4,Bite,20,dark,60,100
228,11,Odor Sleuth,20,normal,-,-
228,14,Odor Sleuth,20,normal,-,-
228,15,Odor Sleuth,20,normal,-,-
228,16,Odor Sleuth,20,normal,-,-
228,8,Odor Sleuth,22,normal,-,-
228,9,Odor Sleuth,22,normal,-,-
228,10,Odor Sleuth,22,normal,-,-
228,5,Bite,25,dark,60,100
228,6,Bite,25,dark,60,100
228,7,Bite,25,dark,60,100
228,11,Beat Up,25,dark,-,100
228,12,Bite,25,dark,60,100
228,13,Bite,25,dark,60,100
228,14,Beat Up,25,dark,-,100
228,15,Beat Up,25,dark,-,100
