pokemon_id,version_group_id,move_name,level,type,power,accuracy
419,8,Growl,1,normal,-,100
419,8,Sonic Boom,1,normal,-,90
419,8,Quick Attack,1,normal,40,100
419,8,Water Sport,1,water,-,-
419,8,Ice Fang,1,ice,65,95
419,9,Growl,1,normal,-,100
419,9,Sonic Boom,1,normal,-,90
419,9,Quick Attack,1,normal,40,100
419,9,Water Sport,1,water,-,-
419,9,Ice Fang,1,ice,65,95
419,10,Growl,1,normal,-,100
419,10,Sonic Boom,1,normal,-,90
419,10,Quick Attack,1,normal,40,100
419,10,Water Sport,1,water,-,-
419,10,Ice Fang,1,ice,65,95
419,11,Growl,1,normal,-,100
419,11,Sonic Boom,1,normal,-,90
419,11,Quick Attack,1,normal,40,100
419,11,Water Sport,1,water,-,-
419,11,Ice Fang,1,ice,65,95
419,14,Growl,1,normal,-,100
419,14,Sonic Boom,1,normal,-,90
419,14,Quick Attack,1,normal,40,100
419,14,Crunch,1,dark,80,100
419,14,Water Sport,1,water,-,-
419,14,Ice Fang,1,ice,65,95
419,15,Growl,1,normal,-,100
419,15,Sonic Boom,1,normal,-,90
419,15,Quick Attack,1,normal,40,100
419,15,Crunch,1,dark,80,100
419,15,Water Sport,1,water,-,-
419,15,Ice Fang,1,ice,65,95
419,16,Growl,1,normal,-,100
419,16,Sonic Boom,1,normal,-,90
419,16,Quick Attack,1,normal,40,100
419,16,Crunch,1,dark,80,100
419,16,Water Sport,1,water,-,-
419,16,Ice Fang,1,ice,65,95
419,8,Quick Attack,3,normal,40,100
419,9,Quick Attack,3,normal,40,100
419,10,Quick Attack,3,normal,40,100
419,11,Quick Attack,3,normal,40,100
419,14,Growl,4,normal,-,100
419,15,Growl,4,normal,-,100
419,16,Growl,4,normal,-,100
419,8,Water Gun,6,water,40,100
419,9,Water Gun,6,water,40,100
419,10,Water Gun,6,water,40,100
419,11,Water Gun,6,water,40,100
419,14,Water Sport,7,water,-,-
419,15,Water Sport,7,water,-,-
419,16,Water Sport,7,water,-,-
419,8,Pursuit,10,dark,40,100
419,9,Pursuit,10,dark,40,100
419,10,Pursuit,10,dark,40,100
419,11,Pursuit,10,dark,40,100
419,14,Quick Attack,11,normal,40,100
419,15,Quick Attack,11,normal,40,100
419,16,Quick Attack,11,normal,40,100
419,8,Swift,15,normal,60,-
419,9,Swift,15,normal,60,-
419,10,Swift,15,normal,60,-
419,11,Swift,15,normal,60,-
419,14,Water Gun,15,water,40,100
419,15,Water Gun,15,water,40,100
419,16,Water Gun,15,water,40,100
419,14,Pursuit,18,dark,40,100
419,15,Pursuit,18,dark,40,100
419,16,Pursuit,18,dark,40,100
419,8,Aqua Jet,21,water,40,100
419,9,Aqua Jet,21,water,40,100
419,10,Aqua Jet,21,water,40,100
419,11,Aqua Jet,21,water,40,100
419,14,Swift,21,normal,60,-
419,15,Swift,21,normal,60,-
419,16,Swift,21,normal,60,-
419,14,Aqua Jet,24,water,40,100
419,15,Aqua Jet,24,water,40,100
419,16,Aqua Jet,24,water,40,100
419,8,Crunch,26,dark,80,100
419,9,Crunch,26,dark,80,100
419,10,Crunch,26,dark,80,100
419,11,Crunch,26,dark,80,100
419,8,Agility,29,psychic,-,-
419,9,Agility,29,psychic,-,-
419,10,Agility,29,psychic,-,-
419,11,Agility,29,psychic,-,-
419,14,Double Hit,29,normal,35,90
419,15,Double Hit,29,normal,35,90
419,16,Double Hit,29,normal,35,90
419,14,Whirlpool,35,water,35,85
419,15,Whirlpool,35,water,35,85
419,16,Whirlpool,35,water,35,85
419,8,Whirlpool,39,water,35,85
419,9,Whirlpool,39,water,35,85
419,10,Whirlpool,39,water,35,85
419,11,Whirlpool,39,water,35,85
419,14,Razor Wind,41,normal,80,100
419,15,Razor Wind,41,normal,80,100
419,16,Razor Wind,41,normal,80,100
419,14,Aqua Tail,46,water,90,90
419,15,Aqua Tail,46,water,90,90
419,16,Aqua Tail,46,water,90,90
419,8,Razor Wind,50,normal,80,100
419,9,Razor Wind,50,normal,80,100
419,10,Razor Wind,50,normal,80,100
419,11,Razor Wind,50,normal,80,100
419,14,Agility,51,psychic,-,-
419,15,Agility,51,psychic,-,-
419,16,Agility,51,psychic,-,-
419,14,Hydro Pump,57,water,110,80
419,15,Hydro Pump,57,water,110,80
419,16,Hydro Pump,57,water,110,80
419,11,Aqua Tail,62,water,90,90
