pokemon_id,version_group_id,move_name,level,type,power,accuracy
169,3,Supersonic,1,normal,-,55
169,3,Screech,1,normal,-,85
169,3,Leech Life,1,bug,20,100
169,4,Supersonic,1,normal,-,55
169,4,Screech,1,normal,-,85
169,4,Leech Life,1,bug,20,100
169,5,Supersonic,1,normal,-,55
169,5,Screech,1,normal,-,85
169,5,Leech Life,1,bug,20,100
169,5,Astonish,1,ghost,30,100
169,6,Supersonic,1,normal,-,55
169,6,Screech,1,normal,-,85
169,6,Leech Life,1,bug,20,100
169,6,Astonish,1,ghost,30,100
169,7,Supersonic,1,normal,-,55
169,7,Screech,1,normal,-,85
169,7,Leech Life,1,bug,20,100
169,7,Astonish,1,ghost,30,100
169,8,Supersonic,1,normal,-,55
169,8,Screech,1,normal,-,85
169,8,Leech Life,1,bug,20,100
169,8,Astonish,1,ghost,30,100
169,8,Cross Poison,1,poison,70,100
169,9,Supersonic,1,normal,-,55
169,9,Screech,1,normal,-,85
169,9,Leech Life,1,bug,20,100
169,9,Astonish,1,ghost,30,100
169,9,Cross Poison,1,poison,70,100
169,10,Supersonic,1,normal,-,55
169,10,Screech,1,normal,-,85
169,10,Leech Life,1,bug,20,100
169,10,Astonish,1,ghost,30,100
169,10,Cross Poison,1,poison,70,100
169,11,Supersonic,1,normal,-,55
169,11,Screech,1,normal,-,85
169,11,Leech Life,1,bug,20,100
169,11,Astonish,1,ghost,30,100
169,11,Cross Poison,1,poison,70,100
169,12,Supersonic,1,normal,-,55
169,12,Screech,1,normal,-,85
169,12,Leech Life,1,bug,20,100
169,12,Astonish,1,ghost,30,100
169,13,Supersonic,1,normal,-,55
169,13,Screech,1,normal,-,85
169,13,Leech Life,1,bug,20,100
169,13,Astonish,1,ghost,30,100
169,14,Supersonic,1,normal,-,55
169,14,Screech,1,normal,-,85
169,14,Leech Life,1,bug,20,100
169,14,Astonish,1,ghost,30,100
169,14,Cross Poison,1,poison,70,100
169,15,Supersonic,1,normal,-,55
169,15,Screech,1,normal,-,85
169,15,Leech Life,1,bug,20,100
169,15,Astonish,1,ghost,30,100
169,15,Cross Poison,1,poison,70,100
169,16,Bite,1,dark,60,100
169,16,Supersonic,1,normal,-,55
169,16,Screech,1,normal,-,85
169,16,Leech Life,1,bug,20,100
169,16,Astonish,1,ghost,30,100
169,16,Cross Poison,1,poison,70,100
169,14,Supersonic,4,normal,-,55
169,15,Supersonic,4,normal,-,55
