id,pokedex_version_id,game_name,flavor_text
493,12,Diamond,It is described in mythology as the Pokemon that shaped the universe with its 1 000 arms.
493,13,Pearl,It is told in mythology that this Pokemon was born before the universe even existed.
493,14,Platinum,It is said to have emerged from an egg in a place where there was nothing then shaped the world.
493,15,HeartGold,According to the legends of Sinnoh this Pokemon emerged from an egg and shaped all there is in this world.
493,16,SoulSilver,According to the legends of Sinnoh this Pokemon emerged from an egg and shaped all there is in this world.
493,17,Black,It is said to have emerged from an egg in a place where there was nothing then shaped the world.
493,18,White,It is said to have emerged from an egg in a place where there was nothing then shaped the world.
493,21,Black 2,It is said to have emerged from an egg in a place where there was nothing then shaped the world.
493,22,White 2,It is said to have emerged from an egg in a place where there was nothing then shaped the world.
493,23,X,According to the legends of Sinnoh this Pokemon emerged from an egg and shaped all there is in this world.
493,24,Y,It is told in mythology that this Pokemon was born before the universe even existed.
493,25,Omega Ruby,According to the legends of Sinnoh this Pokemon emerged from an egg and shaped all there is in this world.
493,26,Alpha Sapphire,It is told in mythology that this Pokemon was born before the universe even existed.
