id,pokedex_version_id,game_name,flavor_text
178,4,Gold,They say that it stays still and quiet because itis seeing both the past and future at the same time.
178,5,Silver,In South America it is said that its right eye seesthe future and its left eye views the past.
178,6,Crystal,Once it begins to meditate at sun rise the entireday will pass before it will move again.
178,7,Ruby,XATU stands rooted and still in one spot all day long. People believe that this Pokemon does so out of fear ofthe terrible things it has foreseen in the future.
178,8,Sapphire,XATU is known to stand motionless while staring at the sun all day long. Some people revere it as a mysticalPokemon out of their belief that XATU is in possession of the power to see into the future.
178,9,Emerald,It has the enigmatic power of foreseeing the future. Some people in different lands have long believed that XATU are emissaries from another world.
178,10,FireRed,In South America it is said that its right eye sees the future and its left eye views the past.
178,11,LeafGreen,They say that it stays still and quiet because it is seeing both the past and future at the same time.
178,12,Diamond,This odd Pokemon can see both the past and the future. It eyes the sun's movement all day.
178,13,Pearl,This odd Pokemon can see both the past and the future. It eyes the sun's movement all day.
178,14,Platinum,This odd Pokemon can see both the past and the future. It eyes the sun's movement all day.
178,15,HeartGold,They say that it stays still and quiet because it is seeing both the past and future at the same time.
178,16,SoulSilver,In South America it is said that its right eye sees the future and its left eye views the past.
178,17,Black,This odd Pokemon can see both the past and the future. It eyes the sun's movement all day.
178,18,White,This odd Pokemon can see both the past and the future. It eyes the sun's movement all day.
178,21,Black 2,This odd Pokemon can see both the past and the future. It eyes the sun's movement all day.
178,22,White 2,This odd Pokemon can see both the past and the future. It eyes the sun's movement all day.
178,23,X,Once it begins to meditate at sunrise the entire day will pass before it will move again.
178,24,Y,They say that it stays still and quiet because it is seeing both the past and future at the same time.
178,25,Omega Ruby,Xatu stands rooted and still in one spot all day long. People believe that this Pokemon does so out of fear of the terrible things it has foreseen in the future.
178,26,Alpha Sapphire,Xatu is known to stand motionless while staring at the sun all day long. Some people revere it as a mystical Pokemon out of their belief that Xatu is in possession of the power to see into the future.
