id,pokedex_version_id,game_name,flavor_text
116,1,Red,Known to shoot down flying bugs with precisionblasts of ink from the surface of the water.
116,2,Blue,Known to shoot down flying bugs with precisionblasts of ink from the surface of the water.
116,3,Yellow,If it senses any danger it will vigorously spraywater or a special type of ink from its mouth.
116,4,Gold,If attacked by a larger enemy it quickly swims tosafety by adeptly controlling its dorsal fin.
116,5,Silver,Its big developed fins move rapidly allowing it toswim backward while still facing forward.
116,6,Crystal,When they're in a safe location they can be seenplayfully tangling their tails together.
116,7,Ruby,HORSEA eats small insects and moss off of rocks. If the ocean current turns fast this Pokemon anchors itself bywrapping its tail around rocks or coral to prevent being washed away.
116,8,Sapphire,If HORSEA senses danger it will reflexively spray a dense black ink from its mouth and try to escape.This Pokemon swims by cleverly flapping the fins on its back.
116,9,Emerald,By cleverly flicking the fins on its back side to side it moves in any direction while facing forward. It spits ink to escape if it senses danger.
116,10,FireRed,It maintains balance using its tail which is wound up like a coil. It may spray ink from its mouth.
116,11,LeafGreen,Known to shoot down flying bugs with precision blasts of ink from the surface of the water.
116,12,Diamond,It makes its nest in the shade of corals. If it senses danger it spits murky ink and flees.
116,13,Pearl,It makes its nest in the shade of corals. If it senses danger it spits murky ink and flees.
116,14,Platinum,It makes its nest in the shade of corals. If it senses danger it spits murky ink and flees.
116,15,HeartGold,If attacked by a larger enemy it quickly swims to safety by adeptly controlling its well-developed dorsal fin.
116,16,SoulSilver,Its big developed fins move rapidly allowing it to swim backward while still facing forward.
116,17,Black,It makes its nest in the shade of corals. If it senses danger it spits murky ink and flees.
116,18,White,It makes its nest in the shade of corals. If it senses danger it spits murky ink and flees.
116,21,Black 2,It makes its nest in the shade of corals. If it senses danger it spits murky ink and flees.
116,22,White 2,It makes its nest in the shade of corals. If it senses danger it spits murky ink and flees.
116,23,X,Known to shoot down flying bugs with precision blasts of ink from the surface of the water.
116,24,Y,It makes its nest in the shade of corals. If it senses danger it spits murky ink and flees.
116,25,Omega Ruby,Horsea eats small insects and moss off of rocks. If the ocean current turns fast this Pokemon anchors itself by wrapping its tail around rocks or coral to prevent being washed away.
116,26,Alpha Sapphire,If Horsea senses danger it will reflexively spray a dense black ink from its mouth and try to escape. This Pokemon swims by cleverly flapping the fin on its back.
