id,pokedex_version_id,game_name,flavor_text
180,4,Gold,As a result of storing too much electricity itdeveloped patches where even downy wool won't grow.
180,5,Silver,Its fluffy fleece easily stores electricity. Itsrubbery hide keeps it from being electrocuted.
180,6,Crystal,Because of its rubbery electric ity-resistantskin it can store lots of electric ity in its fur.
180,7,Ruby,FLAAFFY's wool quality changes so that it can generate a high amount of static electricity with a small amount of wool.The bare and slick parts of its hide are shielded against electricity.
180,8,Sapphire,FLAAFFY's wool quality changes so that it can generate a high amount of static electricity with a small amount of wool.The bare and slick parts of its hide are shielded against electricity.
180,9,Emerald,Its fleece quality changes to generate strong static electricity with a small amount of wool. The bare slick parts of its hide are shielded against electricity.
180,10,FireRed,Its fluffy fleece easily stores electricity. Its rubbery hide keeps it from being electrocuted.
180,11,LeafGreen,As a result of storing too much electricity it developed patches where even downy wool won't grow.
180,12,Diamond,If its coat becomes fully charged with electricity its tail lights up. It fires hair that zaps on impact.
180,13,Pearl,If its coat becomes fully charged with electricity its tail lights up. It fires hair that zaps on impact.
180,14,Platinum,If its coat becomes fully charged with electricity its tail lights up. It fires hair that zaps on impact.
180,15,HeartGold,As a result of storing too much electricity it developed patches where even downy wool won't grow.
180,16,SoulSilver,Its fluffy fleece easily stores electricity. Its rubbery hide keeps it from being electrocuted.
180,17,Black,If its coat becomes fully charged with electricity its tail lights up. It fires hair that zaps on impact.
180,18,White,If its coat becomes fully charged with electricity its tail lights up. It fires hair that zaps on impact.
180,21,Black 2,Not even downy wool will grow on its rubbery nonconductive patches of skin that prevent electrical shock.
180,22,White 2,Not even downy wool will grow on its rubbery nonconductive patches of skin that prevent electrical shock.
180,23,X,Its fluffy fleece easily stores electricity. Its rubbery hide keeps it from being electrocuted.
180,24,Y,If its coat becomes fully charged with electricity its tail lights up. It fires hair that zaps on impact.
180,25,Omega Ruby,Flaaffy's wool quality changes so that it can generate a high amount of static electricity with a small amount of wool. The bare and slick parts of its hide are shielded against electricity.
180,26,Alpha Sapphire,Flaaffy's wool quality changes so that it can generate a high amount of static electricity with a small amount of wool. The bare and slick parts of its hide are shielded against electricity.
