id,pokedex_version_id,game_name,flavor_text
288,7,Ruby,VIGOROTH is always itching and agitated to go on a wild rampage. It simply can't tolerate sitting still for even a minute.This Pokemon's stress level rises if it can't be moving constantly.
288,8,Sapphire,VIGOROTH is simply incapable of remaining still. Even when it tries to sleep the blood in its veins growsagitated compelling this Pokemon to run wild throughout the jungle before it can settle down.
288,9,Emerald,It can't keep still because its blood boils with energy. It runs through the fields and mountains all day to calm itself. If it doesn't it can't sleep at night.
288,10,FireRed,It is always hungry because it won't stop rampaging. Even while it is eating it can't keep still.
288,11,LeafGreen,It is always hungry because it won't stop rampaging. Even while it is eating it can't keep still.
288,12,Diamond,Its heart beats at a tenfold tempo so it cannot sit still for even a moment.
288,13,Pearl,Its heart beats at a tenfold tempo so it cannot sit still for even a moment.
288,14,Platinum,Its heart beats at a tenfold tempo so it cannot sit still for even a moment.
288,15,HeartGold,Its stress level rises if it cannot keep moving constantly. Too much stress makes it feel sick.
288,16,SoulSilver,Its stress level rises if it cannot keep moving constantly. Too much stress makes it feel sick.
288,17,Black,Its heart beats at a tenfold tempo so it cannot sit still for even a moment.
288,18,White,Its heart beats at a tenfold tempo so it cannot sit still for even a moment.
288,21,Black 2,Its heartbeat is fast and its blood so agitated that it can't sit still for one second.
288,22,White 2,Its heartbeat is fast and its blood so agitated that it can't sit still for one second.
288,23,X,Its heartbeat is fast and its blood so agitated that it can't sit still for one second.
288,24,Y,Its stress level rises if it cannot keep moving constantly. Too much stress makes it feel sick.
288,25,Omega Ruby,Vigoroth is always itching and agitated to go on a wild rampage. It simply can't tolerate sitting still for even a minute. This Pokemon's stress level rises if it can't be moving constantly.
288,26,Alpha Sapphire,Vigoroth is simply incapable of remaining still. Even when it tries to sleep the blood in its veins grows agitated compelling this Pokemon to run wild throughout the jungle before it can settle down.
