id,pokedex_version_id,game_name,flavor_text
84,1,Red,A bird that makes up for its poor flying with itsfast foot speed. Leaves giant footprints.
84,2,Blue,A bird that makes up for its poor flying with itsfast foot speed. Leaves giant footprints.
84,3,Yellow,Its short wings make flying dif ficult. Instead this Pokemon runs at high speed on developed legs.
84,4,Gold,By alternately raising and lower ing its two heads it balances itself to be more stable while running.
84,5,Silver,It races through grassy plains with powerful strides leaving footprints up to four inches deep.
84,6,Crystal,It lives on a grassy plain where it can see a longway. If it sees an enemy it runs away at 60 mph.
84,7,Ruby,DODUO's two heads never sleep at the same time. Its two heads take turns sleeping so one head can always keep watch for enemies while the other one sleeps.
84,8,Sapphire,DODUO's two heads contain completely identical brains. A scientific study reported that onrare occasions there will be examples of this Pokemon possessing different sets of brains.
84,9,Emerald,Even while eating or sleeping one of the heads remains always vigilant for any sign of danger. When threatened it flees at over 60 miles per hour.
84,10,FireRed,A two-headed Pokemon that was discovered as a sudden mutation. It runs at a pace of over 60 miles per hour.
84,11,LeafGreen,A bird that makes up for its poor flying with its fast foot speed. Leaves giant footprints.
84,12,Diamond,The brains in its two heads appear to communicate emotions to each other with a telepathic power.
84,13,Pearl,The brains in its two heads appear to communicate emotions to each other with a telepathic power.
84,14,Platinum,The brains in its two heads appear to communicate emotions to each other with a telepathic power.
84,15,HeartGold,By alternately raising and lowering its two heads it balances itself to be more stable while running.
84,16,SoulSilver,It races through grassy plains with powerful strides leaving footprints up to four inches deep.
84,17,Black,The brains in its two heads appear to communicate emotions to each other with a telepathic power.
84,18,White,The brains in its two heads appear to communicate emotions to each other with a telepathic power.
84,21,Black 2,The brains in its two heads appear to communicate emotions to each other with a telepathic power.
84,22,White 2,The brains in its two heads appear to communicate emotions to each other with a telepathic power.
84,23,X,A two-headed Pokemon that was discovered as a sudden mutation. It runs at a pace of over 60 miles per hour.
84,24,Y,The brains in its two heads appear to communicate emotions to each other with a telepathic power.
84,25,Omega Ruby,Doduo's two heads never sleep at the same time. Its two heads take turns sleeping so one head can always keep watch for enemies while the other one sleeps.
84,26,Alpha Sapphire,Doduo's two heads contain completely identical brains. A scientific study reported that on rare occasions there will be examples of this Pokemon possessing different sets of brains.
