id,pokedex_version_id,game_name,flavor_text
85,1,Red,Uses its three brains to execute complex plans.While two heads sleep one head stays awake.
85,2,Blue,Uses its three brains to execute complex plans.While two heads sleep one head stays awake.
85,3,Yellow,One of DODUO's 2 heads splits to form a uniquespecies. It runs close to 40 MPH in prairies.
85,4,Gold,It collects data and plans three times as wisely but it may think too much and be come immobilized.
85,5,Silver,If one of the heads gets to eat the others will besatisfied too and they will stop squabbling.
85,6,Crystal,An enemy that takes its eyes off any of the threeheads--even for a second--will get pecked severely.
85,7,Ruby,Watch out if DODRIO's three heads are looking in three separate directions. It's a sure sign that it is on its guard.Don't go near this Pokemon if it's being wary - it may decide to peck you.
85,8,Sapphire,Apparently the heads aren't the only parts of the body that DODRIO has three of.It has three sets of hearts and lungs as well so it is capable of running long distances without rest.
85,9,Emerald,A peculiar Pokemon species with three heads. It vigorously races across grassy plains even in arid seasons with little rainfall.
85,10,FireRed,An odd species that is rarely found. The three heads respectively represent joy sadness and anger.
85,11,LeafGreen,Uses its three brains to execute complex plans. While two heads sleep one head is said to stay awake.
85,12,Diamond,When DODUO evolves into this odd breed one of its heads splits into two. It runs at nearly 40 mph.
85,13,Pearl,When DODUO evolves into this odd breed one of its heads splits into two. It runs at nearly 40 mph.
85,14,Platinum,When DODUO evolves into this odd breed one of its heads splits into two. It runs at nearly 40 mph.
85,15,HeartGold,It collects data and plans three times as wisely but it may think too much and fall into a state of immobility.
85,16,SoulSilver,If one of the heads gets to eat the others will be satisfied too and they will stop squabbling.
85,17,Black,When Doduo evolves into this odd breed one of its heads splits into two. It runs at nearly 40 mph.
85,18,White,When Doduo evolves into this odd breed one of its heads splits into two. It runs at nearly 40 mph.
85,21,Black 2,When Doduo evolves into this odd breed one of its heads splits into two. It runs at nearly 40 mph.
85,22,White 2,When Doduo evolves into this odd breed one of its heads splits into two. It runs at nearly 40 mph.
85,23,X,An enemy that takes its eyes off any of the three heads--even for a second--will get pecked severely.
85,24,Y,An odd species that is rarely found. The three heads respectively represent joy sadness and anger.
85,25,Omega Ruby,Watch out if Dodrio's three heads are looking in three separate directions. It's a sure sign that it is on its guard. Don't go near this Pokemon if it's being wary - it may decide to peck you.
85,26,Alpha Sapphire,Apparently the heads aren't the only parts of the body that Dodrio has three of. It has three sets of hearts and lungs as well so it is capable of running long distances without rest.
