id,pokedex_version_id,game_name,flavor_text
126,1,Red,Its body always burns with an orange glow thatenables it to hide perfectly among flames.
126,2,Blue,Its body always burns with an orange glow thatenables it to hide perfectly among flames.
126,3,Yellow,Born in an active volcano. Its body is always cloakedin flames so it looks like a big ball of fire.
126,4,Gold,It dislikes cold places so it blows scorchingflames to make the environment suit able for itself.
126,5,Silver,The fiery surface of its body gives off a wavering rippling glare that is similar to the sun.
126,6,Crystal,It moves more frequently in hot areas. It can healitself by dipping its wound into lava.
126,7,Ruby,In battle MAGMAR blows out intensely hot flames from all over its body to intimidate its opponent.This Pokemon's fiery bursts create heat waves that ignite grass and trees in its surroundings.
126,8,Sapphire,In battle MAGMAR blows out intensely hot flames from all over its body to intimidate its opponent.This Pokemon's fiery bursts create heat waves that ignite grass and trees in its surroundings.
126,9,Emerald,In battle it blows out intense flames from all over its body to intimidate its foe. These fiery bursts create heat waves that ignite grass and trees in the area.
126,10,FireRed,Found near the mouth of a volcano. This fire-breather's body temperature is nearly 2 200 degrees Fahrenheit.
126,11,LeafGreen,Its body always burns with an orange glow that enables it to hide perfectly amidst flames.
126,12,Diamond,Born in the spout of a volcano its body is covered by flames that shimmer like the sun.
126,13,Pearl,Born in the spout of a volcano its body is covered by flames that shimmer like the sun.
126,14,Platinum,When it breathes deeply heat waves form around its body making it hard to see clearly.
126,15,HeartGold,It dislikes cold places so it blows scorching flames to make the environment suitable for itself.
126,16,SoulSilver,The fiery surface of its body gives off a wavering rippling glare that is similar to the sun.
126,17,Black,When it breathes deeply heat waves form around its body making it hard to see clearly.
126,18,White,When it breathes deeply heat waves form around its body making it hard to see clearly.
126,21,Black 2,The scorching fire exhaled by Magmar forms heat waves around its body making it hard to see the Pokemon clearly.
126,22,White 2,The scorching fire exhaled by Magmar forms heat waves around its body making it hard to see the Pokemon clearly.
126,23,X,Found near the mouth of a volcano. This fire-breather's body temperature is nearly 2 200 degrees Fahrenheit.
126,24,Y,Born in the spout of a volcano its body is covered by flames that shimmer like the sun.
126,25,Omega Ruby,In battle Magmar blows out intensely hot flames from all over its body to intimidate its opponent. This Pokemon's fiery bursts create heat waves that ignite grass and trees in its surroundings.
126,26,Alpha Sapphire,In battle Magmar blows out intensely hot flames from all over its body to intimidate its opponent. This Pokemon's fiery bursts create heat waves that ignite grass and trees in its surroundings.
