id,pokedex_version_id,game_name,flavor_text
206,4,Gold,When spotted this Pokemon escapes backward by furi ously boring into the ground with its tail.
206,5,Silver,If spotted it es capes by burrowing with its tail.It can float just slightly using its wings.
206,6,Crystal,It hides deep inside caves where no light everreaches it and remains virtually motionless there.
206,7,Ruby,DUNSPARCE has a drill for its tail. It uses this tail to burrow into the ground backwards.This Pokemon is known to make its nest in complex shapes deep under the ground.
206,8,Sapphire,DUNSPARCE has a drill for its tail. It uses this tail to burrow into the ground backwards.This Pokemon is known to make its nest in complex shapes deep under the ground.
206,9,Emerald,Its drill-tipped tail is used to burrow into the ground backwards. This Pokemon is known to make its nest in complex shapes deep under the ground.
206,10,FireRed,If spotted it escapes by burrowing with its tail. It can hover just slightly using its wings.
206,11,LeafGreen,When spotted this Pokemon escapes backward by furiously boring into the ground with its tail.
206,12,Diamond,It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.
206,13,Pearl,It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.
206,14,Platinum,It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.
206,15,HeartGold,When spotted this Pokemon escapes backward by furiously boring into the ground with its tail.
206,16,SoulSilver,If spotted it escapes by burrowing with its tail. It can float just slightly using its wings.
206,17,Black,It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.
206,18,White,It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.
206,21,Black 2,It creates mazes in dark locations. When spotted it flees into the ground by digging with its tail.
206,22,White 2,It creates mazes in dark locations. When spotted it flees into the ground by digging with its tail.
206,23,X,When spotted this Pokemon escapes backward by furiously boring into the ground with its tail.
206,24,Y,It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.
206,25,Omega Ruby,Dunsparce has a drill for its tail. It uses this tail to burrow into the ground backward. This Pokemon is known to make its nest in complex shapes deep under the ground.
206,26,Alpha Sapphire,Dunsparce has a drill for its tail. It uses this tail to burrow into the ground backward. This Pokemon is known to make its nest in complex shapes deep under the ground.
