id,pokedex_version_id,game_name,flavor_text
41,1,Red,Forms colonies in perpetually dark places. Usesultrasonic waves to identify and approach targets.
41,2,Blue,Forms colonies in perpetually dark places. Usesultrasonic waves to identify and approach targets.
41,3,Yellow,Emits ultrasonic cries while it flies. They actas a sonar used to check for ob jects in its way.
41,4,Gold,While flying it constantly emits ultrasonic wavesfrom its mouth to check its sur roundings.
41,5,Silver,Capable of flying safely in dark places it emitsultrasonic cries to check for any obstacles.
41,6,Crystal,During the day it gathers with others and hangsfrom the ceilings of old buildings and caves.
41,7,Ruby,ZUBAT remains quietly unmoving in a dark spot during the bright daylight hours. It does so because prolongedexposure to the sun causes its body to become slightly burned.
41,8,Sapphire,ZUBAT avoids sunlight because exposure causes it to become unhealthy. During the daytime it stays in caves orunder the eaves of old houses sleeping while hanging upside down.
41,9,Emerald,While living in pitch-black caverns their eyes gradually grew shut and deprived them of vision. They use ultrasonic waves to detect obstacles.
41,10,FireRed,It has no eyes. Instead it relies on its ultrasonic cries for echo location to flit about in darkness.
41,11,LeafGreen,It forms colonies in perpetually dark places and uses ultrasonic waves to identify and approach targets.
41,12,Diamond,Even though it has no eyes it can sense obstacles using ultrasonic waves it emits from its mouth.
41,13,Pearl,Disliking sunlight it sleeps deep in forests and caves until sundown.
41,14,Platinum,It checks its surroundings and location using reflections of the ultrasonic waves from its mouth.
41,15,HeartGold,While flying it constantly emits ultrasonic waves from its mouth to check its surroundings.
41,16,SoulSilver,Capable of flying safely in dark places it emits ultrasonic cries to check for any obstacles.
41,17,Black,It checks its surroundings and location using reflections of the ultrasonic waves from its mouth.
41,18,White,It checks its surroundings and location using reflections of the ultrasonic waves from its mouth.
41,21,Black 2,It does not need eyes because it emits ultrasonic waves to check its surroundings while it flies.
41,22,White 2,It does not need eyes because it emits ultrasonic waves to check its surroundings while it flies.
41,23,X,Even though it has no eyes it can sense obstacles using ultrasonic waves it emits from its mouth.
41,24,Y,It has no eyes. Instead it relies on its ultrasonic cries for echolocation to flit about in darkness.
41,25,Omega Ruby,Zubat remains quietly unmoving in a dark spot during the bright daylight hours. It does so because prolonged exposure to the sun causes its body to become slightly burned.
41,26,Alpha Sapphire,Zubat avoids sunlight because exposure causes it to become unhealthy. During the daytime it stays in caves or under the eaves of old houses sleeping while hanging upside down.
