id,pokedex_version_id,game_name,flavor_text
274,7,Ruby,NUZLEAF live in densely overgrown forests. They occasionally venture out of the forest to startle people.This Pokemon dislikes having its long nose pinched.
274,8,Sapphire,This Pokemon pulls out the leaf on its head and makes a flute with it. The sound of NUZLEAF's flute strikesfear and uncertainty in the hearts of people lost in a forest.
274,9,Emerald,A forest-dwelling Pokemon that is skilled at climbing trees. Its long and pointed nose is its weak point. It loses power if the nose is gripped.
274,10,FireRed,They live in holes bored in large trees. The sound of NUZLEAF's grass flute fills listeners with dread.
274,11,LeafGreen,They live in holes bored in large trees. The sound of NUZLEAF's grass flute fills listeners with dread.
274,12,Diamond,The sound of its grass flute makes its listeners uneasy. It lives deep in forests.
274,13,Pearl,The sound of its grass flute makes its listeners uneasy. It lives deep in forests.
274,14,Platinum,The sound of its grass flute makes its listeners uneasy. It lives deep in forests.
274,15,HeartGold,It lives deep in forests. With the leaf on its head it makes a flute whose song makes listeners uneasy.
274,16,SoulSilver,It lives deep in forests. With the leaf on its head it makes a flute whose song makes listeners uneasy.
274,17,Black,The sound of its grass flute makes its listeners uneasy. It lives deep in forests.
274,18,White,The sound of its grass flute makes its listeners uneasy. It lives deep in forests.
274,21,Black 2,The sound of its grass flute makes its listeners uneasy. It lives deep in forests.
274,22,White 2,The sound of its grass flute makes its listeners uneasy. It lives deep in forests.
274,23,X,The sound of its grass flute makes its listeners uneasy. It lives deep in forests.
274,24,Y,It lives deep in forests. With the leaf on its head it makes a flute whose song makes listeners uneasy.
274,25,Omega Ruby,Nuzleaf live in densely overgrown forests. They occasionally venture out of the forest to startle people. This Pokemon dislikes having its long nose pinched.
274,26,Alpha Sapphire,This Pokemon pulls out the leaf on its head and makes a flute with it. The sound of Nuzleaf's flute strikes fear and uncertainty in the hearts of people lost in a forest.
