id,pokedex_version_id,game_name,flavor_text
54,1,Red,While lulling its enemies with its vacant look thiswily Pokemon will use psychokinetic powers.
54,2,Blue,While lulling its enemies with its vacant look thiswily Pokemon will use psychokinetic powers.
54,3,Yellow,Always tormented by headaches. It uses psychicpowers but it is not known if it intends to do so.
54,4,Gold,It has mystical powers but doesn't recall that it hasused them. That is why it always looks puzzled.
54,5,Silver,If its chronic headache peaks it may exhibit oddpowers. It seems unable to recall such an episode.
54,6,Crystal,The only time it can use its psy chic power is whenits sleeping brain cells happen to wake.
54,7,Ruby,PSYDUCK uses a mysterious power. When it does so this Pokemon generates brain waves that aresupposedly only seen in sleepers. This discovery spurred controversy among scholars.
54,8,Sapphire,If it uses its mysterious power PSYDUCK can't remember having done so. It apparently can't form a memory ofsuch an event because it goes into an altered state that is much like deep sleep.
54,9,Emerald,When its headache intensifies it starts using strange powers. However it has no recollection of its powers so it always looks befuddled and bewildered.
54,10,FireRed,It is constantly wracked by a headache. When the headache turns intense it begins using mysterious powers.
54,11,LeafGreen,While lulling its enemies with its vacant look this wily Pokemon will use psychokinetic powers.
54,12,Diamond,If its usual headache worsens it starts exhibiting odd powers. It can't remember doing so however.
54,13,Pearl,It never remembers using its odd powers so it always tilts its head in puzzlement.
54,14,Platinum,Overwhelmed by enigmatic abilities it suffers a constant headache. It sometimes uses mysterious powers.
54,15,HeartGold,It has mystical powers but doesn't recall that it has used them. That is why it always looks puzzled.
54,16,SoulSilver,If its chronic headache peaks it may exhibit odd powers. It seems unable to recall such an episode.
54,17,Black,Overwhelmed by enigmatic abilities it suffers a constant headache. It sometimes uses mysterious powers.
54,18,White,Overwhelmed by enigmatic abilities it suffers a constant headache. It sometimes uses mysterious powers.
54,21,Black 2,When headaches stimulate its brain cells which are usually inactive it can use a mysterious power.
54,22,White 2,When headaches stimulate its brain cells which are usually inactive it can use a mysterious power.
54,23,X,It is constantly wracked by a headache. When the headache turns intense it begins using mysterious powers.
54,24,Y,It has mystical powers but doesn't recall that it has used them. That is why it always looks puzzled.
54,25,Omega Ruby,Psyduck uses a mysterious power. When it does so this Pokemon generates brain waves that are supposedly only seen in sleepers. This discovery spurred controversy among scholars.
54,26,Alpha Sapphire,If it uses its mysterious power Psyduck can't remember having done so. It apparently can't form a memory of such an event because it goes into an altered state that is much like deep sleep.
