id,pokedex_version_id,game_name,flavor_text
276,7,Ruby,TAILLOW courageously stands its ground against foes however strong they may be.This gutsy Pokemon will remain defiant even after a loss. On the other hand it cries loudly if it becomes hungry.
276,8,Sapphire,TAILLOW is young - it has only just left its nest. As a result it sometimes becomes lonesome and cries at night.This Pokemon feeds on WURMPLE that live in forests.
276,9,Emerald,Although it is small it is very courageous. It will take on a larger SKARMORY on an equal footing. However its will weakens if it becomes hungry.
276,10,FireRed,It dislikes cold seasons. They migrate to other lands in search of warmth flying over 180 miles a day.
276,11,LeafGreen,It dislikes cold seasons. They migrate to other lands in search of warmth flying over 180 miles a day.
276,12,Diamond,It has a gutsy spirit that makes it bravely take on tough foes. It flies in search of warm climates.
276,13,Pearl,It has a gutsy spirit that makes it bravely take on tough foes. It flies in search of warm climates.
276,14,Platinum,It has a gutsy spirit that makes it bravely take on tough foes. It flies in search of warm climates.
276,15,HeartGold,When it gets cold they migrate flying over 180 miles a day. It hunts for tasty prey.
276,16,SoulSilver,When it gets cold they migrate flying over 180 miles a day. It hunts for tasty prey.
276,17,Black,It has a gutsy spirit that makes it bravely take on tough foes. It flies in search of warm climates.
276,18,White,It has a gutsy spirit that makes it bravely take on tough foes. It flies in search of warm climates.
276,21,Black 2,It has a gutsy spirit that makes it bravely take on tough foes. It flies in search of warm climates.
276,22,White 2,It has a gutsy spirit that makes it bravely take on tough foes. It flies in search of warm climates.
276,23,X,It has a gutsy spirit that makes it bravely take on tough foes. It flies in search of warm climates.
276,24,Y,It dislikes cold seasons. They migrate to other lands in search of warmth flying over 180 miles a day.
276,25,Omega Ruby,Taillow courageously stands its ground against foes however strong they may be. This gutsy Pokemon will remain defiant even after a loss. On the other hand it cries loudly if it becomes hungry.
276,26,Alpha Sapphire,Taillow is young - it has only just left its nest. As a result it sometimes becomes lonesome and cries at night. This Pokemon feeds on Wurmple that live in forests.
