id,pokedex_version_id,game_name,flavor_text
119,1,Red,In the autumn spawning season they can be seenswimming power fully up rivers and creeks.
119,2,Blue,In the autumn spawning season they can be seenswimming power fully up rivers and creeks.
119,3,Yellow,It is the male's job to make a nest by carvingout boulders in a stream using the horn on its head.
119,4,Gold,During spawning season SEAKING gather from allover coloring the rivers a brilliant red.
119,5,Silver,Using its horn it bores holes in riverbed boulders making nests to prevent its eggs from washing away.
119,6,Crystal,When autumn comes the males patrol the area aroundtheir nests in order to protect their offspring.
119,7,Ruby,In the autumn SEAKING males can be seen performing courtship dances in riverbeds to woo females.During this season this Pokemon's body coloration is at its most beautiful.
119,8,Sapphire,SEAKING is very protective of its eggs. The male and female will take turns patrolling around their nest and eggs.The guarding of eggs by these Pokemon goes on for over a month.
119,9,Emerald,It punches holes in boulders on stream beds. This is a clever innovation that prevents its eggs from being attacked or washed away by the current.
119,10,FireRed,The horn on its head is sharp like a drill. It bores a hole in a boulder to make its nest.
119,11,LeafGreen,In the autumn spawning season they can be seen swimming powerfully up rivers and creeks.
119,12,Diamond,It makes its nest by hollowing out boulders in streams with its horn. It defends its eggs with its life.
119,13,Pearl,To protect its family it will fight with its drill-sharp horn. It lives in hollowed rocks in streams.
119,14,Platinum,In autumn its body becomes more fatty in preparing to propose to a mate. It takes on beautiful colors.
119,15,HeartGold,During spawning season SEAKING gather from all over causing rivers to appear a brilliant red.
119,16,SoulSilver,Using its horn it bores holes in riverbed boulders making nests to prevent its eggs from washing away.
119,17,Black,In autumn its body becomes more fatty in preparing to propose to a mate. It takes on beautiful colors.
119,18,White,In autumn its body becomes more fatty in preparing to propose to a mate. It takes on beautiful colors.
119,21,Black 2,In autumn its body becomes more fatty in preparing to propose to a mate. It takes on beautiful colors.
119,22,White 2,In autumn its body becomes more fatty in preparing to propose to a mate. It takes on beautiful colors.
119,23,X,In the autumn spawning season they can be seen swimming powerfully up rivers and creeks.
119,24,Y,It makes its nest by hollowing out boulders in streams with its horn. It defends its eggs with its life.
119,25,Omega Ruby,In the autumn Seaking males can be seen performing courtship dances in riverbeds to woo females. During this season this Pokemon's body coloration is at its most beautiful.
119,26,Alpha Sapphire,Seaking is very protective of its eggs. The male and female will take turns patrolling around their nest and eggs. The guarding of eggs by these Pokemon goes on for over a month.
