id,pokedex_version_id,game_name,flavor_text
162,4,Gold,It makes a nest to suit its long and skinny body. Thenest is impossible for other Pokemon to enter.
162,5,Silver,There is no tell ing where the tail begins. Despiteits short legs it is quick at hunt ing RATTATA.
162,6,Crystal,It lives in narrow burrows that fit its slim body. Thedeeper the nests go the more maze like they become.
162,7,Ruby,FURRET has a very slim build. When under attack it can slickly squirm through narrow spaces and get away.In spite of its short limbs this Pokemon is very nimble and fleet.
162,8,Sapphire,FURRET has a very slim build. When under attack it can slickly squirm through narrow spaces and get away.In spite of its short limbs this Pokemon is very nimble and fleet.
162,9,Emerald,A FURRET has a very slim build. When under attack it can squirm through narrow spaces and get away. In spite of its short limbs it is very nimble and fleet.
162,10,FireRed,There is no telling where its tail begins. Despite its short legs it is quick at hunting RATTATA.
162,11,LeafGreen,It makes a nest to suit its long and skinny body. The nest is impossible for other Pokemon to enter.
162,12,Diamond,The mother puts its offspring to sleep by curling up around them. It corners foes with speed.
162,13,Pearl,The mother puts its offspring to sleep by curling up around them. It corners foes with speed.
162,14,Platinum,The mother puts its offspring to sleep by curling up around them. It corners foes with speed.
162,15,HeartGold,It makes a nest to suit its long and skinny body. The nest is impossible for other Pokemon to enter.
162,16,SoulSilver,There is no telling where the tail begins. Despite its short legs it is quick and likes to chase RATTATA.
162,17,Black,The mother puts its offspring to sleep by curling up around them. It corners foes with speed.
162,18,White,The mother puts its offspring to sleep by curling up around them. It corners foes with speed.
162,21,Black 2,The mother puts its offspring to sleep by curling up around them. It corners foes with speed.
162,22,White 2,The mother puts its offspring to sleep by curling up around them. It corners foes with speed.
162,23,X,The mother puts its offspring to sleep by curling up around them. It corners foes with speed.
162,24,Y,It makes a nest to suit its long and skinny body. The nest is impossible for other Pokemon to enter.
162,25,Omega Ruby,Furret has a very slim build. When under attack it can slickly squirm through narrow spaces and get away. In spite of its short limbs this Pokemon is very nimble and fleet.
162,26,Alpha Sapphire,Furret has a very slim build. When under attack it can slickly squirm through narrow spaces and get away. In spite of its short limbs this Pokemon is very nimble and fleet.
