id,pokedex_version_id,game_name,flavor_text
67,1,Red,Its muscular body is so powerful it must wear a powersave belt to be able to regulate its motions.
67,2,Blue,Its muscular body is so powerful it must wear a powersave belt to be able to regulate its motions.
67,3,Yellow,The belt around its waist holds back its energy.Without it this Pokemon would be unstoppable.
67,4,Gold,It always goes at its full power but this verytough and durable Pokemon never gets tired.
67,5,Silver,The muscles cover ing its body teem with power. Evenwhen still it exudes an amazing sense of strength.
67,6,Crystal,This tough Pokemon always stays in the zone. Itsmuscles become thicker after every battle.
67,7,Ruby,MACHOKE's thoroughly toned muscles possess the hardness of steel. This Pokemon has so much strength it can easily hold aloft a sumo wrestler on just one finger.
67,8,Sapphire,MACHOKE undertakes bodybuilding every day even as it helps people with tough physically demanding labor.On its days off this Pokemon heads to the fields and mountains to exercise and train.
67,9,Emerald,A belt is worn by a MACHOKE to keep its overwhelming power under control. Because it is so dangerous no one has ever removed the belt.
67,10,FireRed,Its formidable body never gets tired. It helps people by doing work such as the moving of heavy goods.
67,11,LeafGreen,Its muscular body is so powerful it must wear a power-save belt to be able to regulate its motions.
67,12,Diamond,MACHOKE's boundless power is very dangerous so it wears a belt that suppresses its energy.
67,13,Pearl,It can lift a dump truck with one hand. Using that power it helps people with heavy jobs.
67,14,Platinum,It happily carries heavy cargo to toughen up. It willingly does hard work for people.
67,15,HeartGold,It always goes at its full power but this very tough and durable Pokemon never gets tired.
67,16,SoulSilver,The muscles covering its body teem with power. Even when still it exudes an amazing sense of strength.
67,17,Black,It happily carries heavy cargo to toughen up. It willingly does hard work for people.
67,18,White,It happily carries heavy cargo to toughen up. It willingly does hard work for people.
67,21,Black 2,It happily carries heavy cargo to toughen up. It willingly does hard work for people.
67,22,White 2,It happily carries heavy cargo to toughen up. It willingly does hard work for people.
67,23,X,Its muscular body is so powerful it must wear a power-save belt to be able to regulate its motions.
67,24,Y,It can lift a dump truck with one hand. Using that power it helps people with heavy jobs.
67,25,Omega Ruby,Machoke's thoroughly toned muscles possess the hardness of steel. This Pokemon has so much strength it can easily hold aloft a sumo wrestler on just one finger.
67,26,Alpha Sapphire,Machoke undertakes bodybuilding every day even as it helps people with tough physically demanding labor. On its days off this Pokemon heads to the fields and mountains to exercise and train.
