id,pokedex_version_id,game_name,flavor_text
18,1,Red,When hunting it skims the surface of water at highspeed to pick off unwary prey such as MAGIKARP.
18,2,Blue,When hunting it skims the surface of water at highspeed to pick off unwary prey such as MAGIKARP.
18,3,Yellow,This Pokemon flies at Mach 2 speed seeking prey.Its large talons are feared as wicked weapons.
18,4,Gold,Its well-developed chest muscles make it strong enoughto whip up a gusty windstorm with just a few flaps.
18,5,Silver,It spreads its beautiful wings wide to frightenits enemies. It can fly at Mach 2 speed.
18,6,Crystal,Its outstanding vision allows it to spot splashingMAGIKARP even while flying at 3300 feet.
18,7,Ruby,This Pokemon has a dazzling plumage of beautifully glossy feathers. Many TRAINERS are captivated by thestriking beauty of the feathers on its head compelling them to choose PIDGEOT as their Pokemon.
18,8,Sapphire,This Pokemon has a dazzling plumage of beautifully glossy feathers. Many TRAINERS are captivated by thestriking beauty of the feathers on its head compelling them to choose PIDGEOT as their Pokemon.
18,9,Emerald,This Pokemon has gorgeous glossy feathers. Many TRAINERS are so captivated by the beautiful feathers on its head that they choose PIDGEOT as their Pokemon.
18,10,FireRed,It spreads its gorgeous wings widely to intimidate enemies. It races through the skies at Mach-2 speed.
18,11,LeafGreen,When hunting it skims the surface of water at high speed to pick off unwary prey such as MAGIKARP.
18,12,Diamond,By flapping its wings with all its might PIDGEOT can make a gust of wind capable of bending tall trees.
18,13,Pearl,By flapping its wings with all its might PIDGEOT can make a gust of wind capable of bending tall trees.
18,14,Platinum,By flapping its wings with all its might PIDGEOT can make a gust of wind capable of bending tall trees.
18,15,HeartGold,Its well-developed chest muscles make it strong enough to whip up a gusty windstorm with just a few flaps.
18,16,SoulSilver,It spreads its beautiful wings wide to frighten its enemies. It can fly at Mach 2 speed.
18,17,Black,By flapping its wings with all its might Pidgeot can make a gust of wind capable of bending tall trees.
18,18,White,By flapping its wings with all its might Pidgeot can make a gust of wind capable of bending tall trees.
18,21,Black 2,By flapping its wings with all its might Pidgeot can make a gust of wind capable of bending tall trees.
18,22,White 2,By flapping its wings with all its might Pidgeot can make a gust of wind capable of bending tall trees.
18,23,X,When hunting it skims the surface of water at high speed to pick off unwary prey such as Magikarp.
18,24,Y,It spreads its gorgeous wings widely to intimidate enemies. It races through the skies at Mach-2 speed.
18,25,Omega Ruby,This Pokemon has a dazzling plumage of beautifully glossy feathers. Many Trainers are captivated by the striking beauty of the feathers on its head compelling them to choose Pidgeot as their Pokemon.
18,26,Alpha Sapphire,This Pokemon has a dazzling plumage of beautifully glossy feathers. Many Trainers are captivated by the striking beauty of the feathers on its head compelling them to choose Pidgeot as their Pokemon.
