id,pokedex_version_id,game_name,flavor_text
163,4,Gold,It always stands on one foot. It changes feet sofast the movement can rarely be seen.
163,5,Silver,It has a perfect sense of time. Whatever happens it keeps rhythm by precisely tilting its head in time.
163,6,Crystal,It begins to hoot at the same time every day. Sometrainers use them in place of clocks.
163,7,Ruby,HOOTHOOT has an internal organ that senses and tracks the earth's rotation. Using this special organ this Pokemonbegins hooting at precisely the same time every day.
163,8,Sapphire,HOOTHOOT has an internal organ that senses and tracks the earth's rotation. Using this special organ this Pokemonbegins hooting at precisely the same time every day.
163,9,Emerald,It has an internal organ that senses the earth's rotation. Using this special organ a HOOTHOOT begins hooting at precisely the same time every day.
163,10,FireRed,It has a perfect sense of time. Whatever happens it keeps rhythm by precisely tilting its head in time.
163,11,LeafGreen,It always stands on one foot. It changes feet so fast the movement can rarely be seen.
163,12,Diamond,It always stands on one foot. Even when attacked it does not brace itself using both feet.
163,13,Pearl,It switches its standing foot so quickly it can't be seen. It cries at the same time every day.
163,14,Platinum,It marks time precisely. Some countries consider it to be a wise friend versed in the world's ways.
163,15,HeartGold,It always stands on one foot. It changes feet so fast the movement can rarely be seen.
163,16,SoulSilver,It has a perfect sense of time. Whatever happens it keeps rhythm by precisely tilting its head in time.
163,17,Black,It marks time precisely. Some countries consider it to be a wise friend versed in the world's ways.
163,18,White,It marks time precisely. Some countries consider it to be a wise friend versed in the world's ways.
163,21,Black 2,It marks time precisely. Some countries consider it to be a wise friend versed in the world's ways.
163,22,White 2,It marks time precisely. Some countries consider it to be a wise friend versed in the world's ways.
163,23,X,It has a perfect sense of time. Whatever happens it keeps rhythm by precisely tilting its head in time.
163,24,Y,It always stands on one foot. It changes feet so fast the movement can rarely be seen.
163,25,Omega Ruby,Hoothoot has an internal organ that senses and tracks the earth's rotation. Using this special organ this Pokemon begins hooting at precisely the same time every day.
163,26,Alpha Sapphire,Hoothoot has an internal organ that senses and tracks the earth's rotation. Using this special organ this Pokemon begins hooting at precisely the same time every day.
