id,pokedex_version_id,game_name,flavor_text
170,4,Gold,It shoots positive and negative elec tricity betweenthe tips of its two antennae and zaps its enemies.
170,5,Silver,On the dark ocean floor its only means of communi cation is its constantly flash ing lights.
170,6,Crystal,Its antennae whi ch evolved from a fin have both po sitive and neg ative charges flo wing through them.
170,7,Ruby,CHINCHOU lets loose positive and negative electrical charges from its two antennas to make its prey faint.This Pokemon flashes its electric lights to exchange signals with others.
170,8,Sapphire,CHINCHOU's two antennas are filled with cells that generate strong electricity. This Pokemon's cells create so muchelectrical power it even makes itself tingle slightly.
170,9,Emerald,When it senses danger it discharges positive and negative electricity from its two antennae. It lives in depths beyond sunlight's reach.
170,10,FireRed,On the dark ocean floor its only means of communication is its constantly flashing lights.
170,11,LeafGreen,It shoots positive and negative electricity between the tips of its two antennae and zaps its enemies.
170,12,Diamond,It discharges positive and negative electricity from its antenna tips to shock its foes.
170,13,Pearl,It discharges positive and negative electricity from its antenna tips to shock its foes.
170,14,Platinum,It discharges positive and negative electricity from its antenna tips to shock its foes.
170,15,HeartGold,It shoots positive and negative electricity between the tips of its two antennae and zaps its enemies.
170,16,SoulSilver,On the dark ocean floor its only means of communication is its constantly flashing lights.
170,17,Black,It discharges positive and negative electricity from its antenna tips to shock its foes.
170,18,White,It discharges positive and negative electricity from its antenna tips to shock its foes.
170,21,Black 2,It discharges positive and negative electricity from its antenna tips to shock its foes.
170,22,White 2,It discharges positive and negative electricity from its antenna tips to shock its foes.
170,23,X,On the dark ocean floor its only means of communication is its constantly flashing lights.
170,24,Y,It shoots positive and negative electricity between the tips of its two antennae and zaps its enemies.
170,25,Omega Ruby,Chinchou lets loose positive and negative electrical charges from its two antennas to make its prey faint. This Pokemon flashes its electric lights to exchange signals with others.
170,26,Alpha Sapphire,Chinchou's two antennas are filled with cells that generate strong electricity. This Pokemon's cells create so much electrical power it even makes itself tingle slightly.
