id,pokedex_version_id,game_name,flavor_text
33,1,Red,An aggressive Pokemon that is quick to attack.The horn on its head secretes a powerful venom.
33,2,Blue,An aggressive Pokemon that is quick to attack.The horn on its head secretes a powerful venom.
33,3,Yellow,Its horns contain venom. If they are stabbed intoan enemy the impact makes the poison leak out.
33,4,Gold,It raises its big ears to check its surroundings. Ifit senses any thing it attacks immediately.
33,5,Silver,Quick to anger it stabs enemies with its horn to injecta powerful poison when it becomes agitated.
33,6,Crystal,It is easily agitated and uses its horn foroffense as soon as it notices an attacker.
33,7,Ruby,NIDORINO has a horn that is harder than a diamond. If it senses a hostile presence all the barbs on its backbristle up at once and it challenges the foe with all its might.
33,8,Sapphire,NIDORINO has a horn that is harder than a diamond. If it senses a hostile presence all the barbs on its backbristle up at once and it challenges the foe with all its might.
33,9,Emerald,Its horn is harder than a diamond. If it senses a hostile presence all the barbs on its back bristle up at once and it challenges the foe with all its might.
33,10,FireRed,It is easily angered. By swinging its well- developed horn wildly it can even punch through diamond.
33,11,LeafGreen,An aggressive Pokemon that is quick to attack. The horn on its head secretes a powerful venom.
33,12,Diamond,It has a violent disposition and stabs foes with its horn which oozes poison upon impact.
33,13,Pearl,It has a violent disposition and stabs foes with its horn which oozes poison upon impact.
33,14,Platinum,It has a violent disposition and stabs foes with its horn which oozes poison upon impact.
33,15,HeartGold,It raises its big ears to check its surroundings. If it senses anything it attacks immediately.
33,16,SoulSilver,Quick to anger it stabs enemies with its horn to inject a powerful poison when it becomes agitated.
33,17,Black,It has a violent disposition and stabs foes with its horn which oozes poison upon impact.
33,18,White,It has a violent disposition and stabs foes with its horn which oozes poison upon impact.
33,21,Black 2,It has a violent disposition and stabs foes with its horn which oozes poison upon impact.
33,22,White 2,It has a violent disposition and stabs foes with its horn which oozes poison upon impact.
33,23,X,It raises its big ears to check its surroundings. If it senses anything it attacks immediately.
33,24,Y,An aggressive Pokemon that is quick to attack. The horn on its head secretes a powerful venom.
33,25,Omega Ruby,Nidorino has a horn that is harder than a diamond. If it senses a hostile presence all the barbs on its back bristle up at once and it challenges the foe with all its might.
33,26,Alpha Sapphire,Nidorino has a horn that is harder than a diamond. If it senses a hostile presence all the barbs on its back bristle up at once and it challenges the foe with all its might.
