pokemon_id,identifier,version_group_id,move_id,move_name,pokemon_move_method_id,level,order
403,shinx,8,33,Tackle,1,1,
403,shinx,8,43,Leer,1,5,
403,shinx,8,44,Bite,1,13,
403,shinx,8,46,Roar,1,21,
403,shinx,8,184,Scary Face,1,37,
403,shinx,8,207,Swagger,1,25,
403,shinx,8,209,Spark,1,17,
403,shinx,8,242,Crunch,1,29,
403,shinx,8,268,Charge,1,9,
403,shinx,8,422,Thunder Fang,1,33,
403,shinx,8,435,Discharge,1,41,
403,shinx,9,33,Tackle,1,1,
403,shinx,9,43,Leer,1,5,
403,shinx,9,44,Bite,1,17,
403,shinx,9,46,Roar,1,21,
403,shinx,9,184,Scary Face,1,37,
403,shinx,9,207,Swagger,1,25,
403,shinx,9,209,Spark,1,13,
403,shinx,9,242,Crunch,1,33,
403,shinx,9,268,Charge,1,9,
403,shinx,9,422,Thunder Fang,1,29,
403,shinx,9,435,Discharge,1,41,
403,shinx,10,33,Tackle,1,1,
403,shinx,10,43,Leer,1,5,
403,shinx,10,44,Bite,1,17,
403,shinx,10,46,Roar,1,21,
403,shinx,10,184,Scary Face,1,37,
403,shinx,10,207,Swagger,1,25,
403,shinx,10,209,Spark,1,13,
403,shinx,10,242,Crunch,1,33,
403,shinx,10,268,Charge,1,9,
403,shinx,10,422,Thunder Fang,1,29,
403,shinx,10,435,Discharge,1,41,
403,shinx,11,33,Tackle,1,1,
403,shinx,11,43,Leer,1,5,
403,shinx,11,44,Bite,1,17,
403,shinx,11,46,Roar,1,21,
403,shinx,11,184,Scary Face,1,37,
403,shinx,11,207,Swagger,1,25,
403,shinx,11,209,Spark,1,13,
403,shinx,11,242,Crunch,1,33,
403,shinx,11,268,Charge,1,9,
403,shinx,11,422,Thunder Fang,1,29,
403,shinx,11,435,Discharge,1,41,
403,shinx,11,528,Wild Charge,1,45,
403,shinx,14,33,Tackle,1,1,
403,shinx,14,43,Leer,1,5,
403,shinx,14,44,Bite,1,17,
403,shinx,14,46,Roar,1,21,
403,shinx,14,184,Scary Face,1,37,
403,shinx,14,207,Swagger,1,25,
403,shinx,14,209,Spark,1,13,
403,shinx,14,242,Crunch,1,33,
403,shinx,14,268,Charge,1,9,
403,shinx,14,422,Thunder Fang,1,29,
403,shinx,14,435,Discharge,1,41,
403,shinx,14,528,Wild Charge,1,45,
403,shinx,15,33,Tackle,1,1,
403,shinx,15,43,Leer,1,5,
403,shinx,15,44,Bite,1,17,
403,shinx,15,46,Roar,1,21,
403,shinx,15,184,Scary Face,1,37,
403,shinx,15,207,Swagger,1,25,
403,shinx,15,209,Spark,1,13,
403,shinx,15,242,Crunch,1,33,
403,shinx,15,268,Charge,1,9,
403,shinx,15,422,Thunder Fang,1,29,
403,shinx,15,435,Discharge,1,41,
403,shinx,15,528,Wild Charge,1,45,
403,shinx,15,608,Baby-Doll Eyes,1,11,
403,shinx,16,33,Tackle,1,1,1
403,shinx,16,43,Leer,1,5,1
403,shinx,16,44,Bite,1,17,1
403,shinx,16,46,Roar,1,21,1
403,shinx,16,184,Scary Face,1,37,1
403,shinx,16,207,Swagger,1,25,1
403,shinx,16,209,Spark,1,13,1
403,shinx,16,242,Crunch,1,33,1
403,shinx,16,268,Charge,1,9,1
403,shinx,16,422,Thunder Fang,1,29,1
403,shinx,16,435,Discharge,1,41,1
403,shinx,16,528,Wild Charge,1,45,1
403,shinx,16,608,Baby-Doll Eyes,1,11,1
