id,pokedex_version_id,game_name,flavor_text
278,7,Ruby,WINGULL has the habit of carrying prey and valuables in its beak and hiding them in all sorts of locations.This Pokemon rides the winds and flies as if it were skating across the sky.
278,8,Sapphire,WINGULL rides updrafts rising from the sea by extending its long and narrow wings to glide.This Pokemon's long beak is useful for catching prey.
278,9,Emerald,It makes its nest on a sheer cliff at the edge of the sea. It has trouble keeping its wings flapping in flight. Instead it soars on updrafts.
278,10,FireRed,It rides upon ocean winds as if it were a glider. In the winter it hides food around its nest.
278,11,LeafGreen,It rides upon ocean winds as if it were a glider. In the winter it hides food around its nest.
278,12,Diamond,It makes its nest on steep sea cliffs. Riding updrafts it soars to great heights.
278,13,Pearl,Catching sea winds with its long wings it soars as if it were a glider. It folds its wings to rest.
278,14,Platinum,It soars high in the sky riding on updrafts like a glider. It carries food tucked in its bill.
278,15,HeartGold,It soars on updrafts without flapping its wings. It makes a nest on sheer cliffs at the sea's edge.
278,16,SoulSilver,It soars on updrafts without flapping its wings. It makes a nest on sheer cliffs at the sea's edge.
278,17,Black,It soars high in the sky riding on updrafts like a glider. It carries food tucked in its bill.
278,18,White,It soars high in the sky riding on updrafts like a glider. It carries food tucked in its bill.
278,21,Black 2,It makes its nest on sheer cliffs. Riding the sea breeze it glides up into the expansive skies.
278,22,White 2,It makes its nest on sheer cliffs. Riding the sea breeze it glides up into the expansive skies.
278,23,X,Catching sea winds with its long wings it soars as if it were a glider. It folds its wings to rest.
278,24,Y,It makes its nest on steep sea cliffs. Riding updrafts it soars to great heights.
278,25,Omega Ruby,Wingull has the habit of carrying prey and valuables in its beak and hiding them in all sorts of locations. This Pokemon rides the winds and flies as if it were skating across the sky.
278,26,Alpha Sapphire,Wingull rides updrafts rising from the sea by extending its long and narrow wings to glide. This Pokemon's long beak is useful for catching prey.
