id,pokedex_version_id,game_name,flavor_text
23,1,Red,Moves silently and stealthily. Eats the eggs ofbirds such as PIDGEY and SPEAROW whole.
23,2,Blue,Moves silently and stealthily. Eats the eggs ofbirds such as PIDGEY and SPEAROW whole.
23,3,Yellow,The older it gets the longer it grows. At night it wraps its long body around tree branches to rest.
23,4,Gold,It can freely de tach its jaw to swallow large preywhole. It can be come too heavy to move however.
23,5,Silver,It always hides in grass. When first born it has nopoison so its bite is painful but harmless.
23,6,Crystal,It flutters the tip of its tongue to seek out thescent of prey then swallows the prey whole.
23,7,Ruby,EKANS curls itself up in a spiral while it rests. Assuming this position allows it toquickly respond to a threat from any direction with a glare from its upraised head.
23,8,Sapphire,EKANS curls itself up in a spiral while it rests. Assuming this position allows it toquickly respond to a threat from any direction with a glare from its upraised head.
23,9,Emerald,An EKANS curls itself up in a spiral while it rests. This position allows it to quickly respond to an enemy from any direction with a threat from its upraised head.
23,10,FireRed,A very common sight in grassland etc. It flicks its tongue in and out to sense danger in its surroundings.
23,11,LeafGreen,Moving silently and stealthily it eats the eggs of birds such as PIDGEY and SPEAROW whole.
23,12,Diamond,It sneaks through grass without making a sound and strikes unsuspecting prey from behind.
23,13,Pearl,It sneaks through grass without making a sound and strikes unsuspecting prey from behind.
23,14,Platinum,It sneaks through grass without making a sound and strikes unsuspecting prey from behind.
23,15,HeartGold,It can freely detach its jaw to swallow large prey whole. It can become too heavy to move however.
23,16,SoulSilver,It always hides in grass. When first born it has no poison so its bite is painful but harmless.
23,17,Black,It sneaks through grass without making a sound and strikes unsuspecting prey from behind.
23,18,White,It sneaks through grass without making a sound and strikes unsuspecting prey from behind.
23,21,Black 2,It sneaks through grass without making a sound and strikes unsuspecting prey from behind.
23,22,White 2,It sneaks through grass without making a sound and strikes unsuspecting prey from behind.
23,23,X,The older it gets the longer it grows. At night it wraps its long body around tree branches to rest.
23,24,Y,Moving silently and stealthily it eats the eggs of birds such as Pidgey and Spearow whole.
23,25,Omega Ruby,Ekans curls itself up in a spiral while it rests. Assuming this position allows it to quickly respond to a threat from any direction with a glare from its upraised head.
23,26,Alpha Sapphire,Ekans curls itself up in a spiral while it rests. Assuming this position allows it to quickly respond to a threat from any direction with a glare from its upraised head.
