id,pokedex_version_id,flavor_text
276,7,TAILLOW courageously stands its ground against foes however strong they may be.This gutsy Pokemon will remain defiant even after a loss. On the other hand it cries loudly if it becomes hungry.
276,8,TAILLOW is young - it has only just left its nest. As a result it sometimes becomes lonesome and cries at night.This Pokemon feeds on WURMPLE that live in forests.
276,9,Although it is small it is very courageous. It will take on a larger SKARMORY on an equal footing. However its will weakens if it becomes hungry.
276,10,It dislikes cold seasons. They migrate to other lands in search of warmth flying over 180 miles a day.
276,11,It dislikes cold seasons. They migrate to other lands in search of warmth flying over 180 miles a day.
276,12,It has a gutsy spirit that makes it bravely take on tough foes. It flies in search of warm climates.
276,13,It has a gutsy spirit that makes it bravely take on tough foes. It flies in search of warm climates.
276,14,It has a gutsy spirit that makes it bravely take on tough foes. It flies in search of warm climates.
276,15,When it gets cold they migrate flying over 180 miles a day. It hunts for tasty prey.
276,16,When it gets cold they migrate flying over 180 miles a day. It hunts for tasty prey.
276,17,It has a gutsy spirit that makes it bravely take on tough foes. It flies in search of warm climates.
276,18,It has a gutsy spirit that makes it bravely take on tough foes. It flies in search of warm climates.
276,21,It has a gutsy spirit that makes it bravely take on tough foes. It flies in search of warm climates.
276,22,It has a gutsy spirit that makes it bravely take on tough foes. It flies in search of warm climates.
276,23,It has a gutsy spirit that makes it bravely take on tough foes. It flies in search of warm climates.
276,24,It dislikes cold seasons. They migrate to other lands in search of warmth flying over 180 miles a day.
276,25,Taillow courageously stands its ground against foes however strong they may be. This gutsy Pokemon will remain defiant even after a loss. On the other hand it cries loudly if it becomes hungry.
276,26,Taillow is young - it has only just left its nest. As a result it sometimes becomes lonesome and cries at night. This Pokemon feeds on Wurmple that live in forests.
