pokemon_id,identifier,version_group_id,move_id,move_name,pokemon_move_method_id,level,order
709,trevenant,15,15,Cut,4,0,
709,trevenant,15,33,Tackle,1,1,2
709,trevenant,15,63,Hyper Beam,4,0,
709,trevenant,15,70,Strength,4,0,
709,trevenant,15,73,Leech Seed,1,23,
709,trevenant,15,74,Growth,1,8,
709,trevenant,15,76,Solar Beam,4,0,
709,trevenant,15,89,Earthquake,4,0,
709,trevenant,15,91,Dig,4,0,
709,trevenant,15,92,Toxic,4,0,
709,trevenant,15,94,Psychic,4,0,
709,trevenant,15,104,Double Team,4,0,
709,trevenant,15,109,Confuse Ray,1,1,3
709,trevenant,15,115,Reflect,4,0,
709,trevenant,15,138,Dream Eater,4,0,
709,trevenant,15,156,Rest,4,0,
709,trevenant,15,157,Rock Slide,4,0,
709,trevenant,15,164,Substitute,4,0,
709,trevenant,15,168,Thief,4,0,
709,trevenant,15,174,Curse,1,28,
709,trevenant,15,182,Protect,4,0,
709,trevenant,15,185,Feint Attack,1,19,
709,trevenant,15,194,Destiny Bond,1,39,
709,trevenant,15,207,Swagger,4,0,
709,trevenant,15,213,Attract,4,0,
709,trevenant,15,214,Sleep Talk,4,0,
709,trevenant,15,216,Return,4,0,
709,trevenant,15,218,Frustration,4,0,
709,trevenant,15,219,Safeguard,4,0,
709,trevenant,15,237,Hidden Power,4,0,
709,trevenant,15,241,Sunny Day,4,0,
709,trevenant,15,247,Shadow Ball,4,0,
709,trevenant,15,249,Rock Smash,4,0,
709,trevenant,15,261,Will-O-Wisp,1,31,
709,trevenant,15,261,Will-O-Wisp,4,0,
709,trevenant,15,263,Facade,4,0,
709,trevenant,15,267,Nature Power,4,0,
709,trevenant,15,275,Ingrain,1,13,
709,trevenant,15,310,Astonish,1,5,
709,trevenant,15,347,Calm Mind,4,0,
709,trevenant,15,398,Poison Jab,4,0,
709,trevenant,15,399,Dark Pulse,4,0,
709,trevenant,15,404,X-Scissor,4,0,
709,trevenant,15,411,Focus Blast,4,0,
709,trevenant,15,412,Energy Ball,4,0,
709,trevenant,15,416,Giga Impact,4,0,
709,trevenant,15,421,Shadow Claw,1,55,
709,trevenant,15,421,Shadow Claw,4,0,
709,trevenant,15,433,Trick Room,4,0,
709,trevenant,15,447,Grass Knot,4,0,
709,trevenant,15,452,Wood Hammer,1,49,
709,trevenant,15,468,Hone Claws,4,0,
709,trevenant,15,496,Round,4,0,
709,trevenant,15,523,Bulldoze,4,0,
709,trevenant,15,532,Horn Leech,1,1,1
709,trevenant,15,532,Horn Leech,1,62,
709,trevenant,15,566,Phantom Force,1,45,
709,trevenant,15,571,Forest's Curse,1,35,
709,trevenant,15,590,Confide,4,0,
709,trevenant,15,612,Power-Up Punch,4,0,
709,trevenant,16,15,Cut,4,0,
709,trevenant,16,33,Tackle,1,1,2
709,trevenant,16,63,Hyper Beam,4,0,
709,trevenant,16,70,Strength,4,0,
709,trevenant,16,73,Leech Seed,1,23,1
709,trevenant,16,74,Growth,1,8,1
709,trevenant,16,76,Solar Beam,4,0,
709,trevenant,16,89,Earthquake,4,0,
