id,pokedex_version_id,flavor_text
213,4,The BERRIES it stores in its vase-like shelldecompose and become a gooey liquid.
213,5,It stores BERRIES inside its shell. To avoid attacks it hides beneath rocks and remains completely still.
213,6,The fluid secreted by its toes carves holes in rocks fornesting and can be mixed with BERRIES to make a drink.
213,7,SHUCKLE quietly hides itself under rocks keeping its body concealed inside its hard shell while eatingberries it has stored away. The berries mix with its body fluids to become a juice.
213,8,SHUCKLE quietly hides itself under rocks keeping its body concealed inside its hard shell while eatingberries it has stored away. The berries mix with its body fluids to become a juice.
213,9,A SHUCKLE hides under rocks keeping its body concealed inside its shell while eating stored berries. The berries mix with its body fluids to become a juice.
213,10,It stores BERRIES inside its shell. To avoid attacks it hides beneath rocks and remains completely still.
213,11,The BERRIES it stores in its vaselike shell decompose and become a gooey liquid.
213,12,It stores berries in its shell. The berries eventually ferment to become delicious juices.
213,13,It stores berries in its shell. The berries eventually ferment to become delicious juices.
213,14,It stores berries in its shell. The berries eventually ferment to become delicious juices.
213,15,The berries it stores in its vase-like shell decompose and become a gooey liquid.
213,16,It stores berries inside its shell. To avoid attacks it hides beneath rocks and remains completely still.
213,17,It stores berries in its shell. The berries eventually ferment to become delicious juices.
213,18,It stores berries in its shell. The berries eventually ferment to become delicious juices.
213,21,The berries stored in its vaselike shell eventually become a thick pulpy juice.
213,22,The berries stored in its vaselike shell eventually become a thick pulpy juice.
213,23,The berries stored in its jar-like shell eventually become a thick pulpy juice.
213,24,It stores berries inside its shell. To avoid attacks it hides beneath rocks and remains completely still.
213,25,Shuckle quietly hides itself under rocks keeping its body concealed inside its hard shell while eating berries it has stored away. The berries mix with its body fluids to become a juice.
213,26,Shuckle quietly hides itself under rocks keeping its body concealed inside its hard shell while eating berries it has stored away. The berries mix with its body fluids to become a juice.
