id,pokedex_version_id,flavor_text
33,1,An aggressive Pokemon that is quick to attack.The horn on its head secretes a powerful venom.
33,2,An aggressive Pokemon that is quick to attack.The horn on its head secretes a powerful venom.
33,3,Its horns contain venom. If they are stabbed intoan enemy the impact makes the poison leak out.
33,4,It raises its big ears to check its surroundings. Ifit senses any thing it attacks immediately.
33,5,Quick to anger it stabs enemies with its horn to injecta powerful poison when it becomes agitated.
33,6,It is easily agitated and uses its horn foroffense as soon as it notices an attacker.
33,7,NIDORINO has a horn that is harder than a diamond. If it senses a hostile presence all the barbs on its backbristle up at once and it challenges the foe with all its might.
33,8,NIDORINO has a horn that is harder than a diamond. If it senses a hostile presence all the barbs on its backbristle up at once and it challenges the foe with all its might.
33,9,Its horn is harder than a diamond. If it senses a hostile presence all the barbs on its back bristle up at once and it challenges the foe with all its might.
33,10,It is easily angered. By swinging its well- developed horn wildly it can even punch through diamond.
33,11,An aggressive Pokemon that is quick to attack. The horn on its head secretes a powerful venom.
33,12,It has a violent disposition and stabs foes with its horn which oozes poison upon impact.
33,13,It has a violent disposition and stabs foes with its horn which oozes poison upon impact.
33,14,It has a violent disposition and stabs foes with its horn which oozes poison upon impact.
33,15,It raises its big ears to check its surroundings. If it senses anything it attacks immediately.
33,16,Quick to anger it stabs enemies with its horn to inject a powerful poison when it becomes agitated.
33,17,It has a violent disposition and stabs foes with its horn which oozes poison upon impact.
33,18,It has a violent disposition and stabs foes with its horn which oozes poison upon impact.
33,21,It has a violent disposition and stabs foes with its horn which oozes poison upon impact.
33,22,It has a violent disposition and stabs foes with its horn which oozes poison upon impact.
33,23,It raises its big ears to check its surroundings. If it senses anything it attacks immediately.
33,24,An aggressive Pokemon that is quick to attack. The horn on its head secretes a powerful venom.
33,25,Nidorino has a horn that is harder than a diamond. If it senses a hostile presence all the barbs on its back bristle up at once and it challenges the foe with all its might.
33,26,Nidorino has a horn that is harder than a diamond. If it senses a hostile presence all the barbs on its back bristle up at once and it challenges the foe with all its might.
