id,pokedex_version_id,flavor_text
254,7,The leaves growing on SCEPTILE's body are very sharp edged. This Pokemon is very agile - it leaps all over thebranches of trees and jumps on its foe from above or behind.
254,8,SCEPTILE has seeds growing on its back. They are said to be bursting with nutrients that revitalize trees.This Pokemon raises the trees in a forest with loving care.
254,9,In the jungle its power is without equal. This Pokemon carefully grows trees and plants. It regulates its body temperature by basking in sunlight.
254,10,The leaves on its forelegs are as sharp as swords. It agilely leaps about the branches of trees to strike.
254,11,The leaves on its forelegs are as sharp as swords. It agilely leaps about the branches of trees to strike.
254,12,The leaves that grow on its arms can slice down thick trees. It is without peer in jungle combat.
254,13,The leaves that grow on its arms can slice down thick trees. It is without peer in jungle combat.
254,14,The leaves that grow on its arms can slice down thick trees. It is without peer in jungle combat.
254,15,It agilely leaps about the jungle and uses the sharp leaves on its arms to strike its prey.
254,16,It agilely leaps about the jungle and uses the sharp leaves on its arms to strike its prey.
254,17,The leaves that grow on its arms can slice down thick trees. It is without peer in jungle combat.
254,18,The leaves that grow on its arms can slice down thick trees. It is without peer in jungle combat.
254,21,The leaves that grow on its arms can slice down thick trees. It is without peer in jungle combat.
254,22,The leaves that grow on its arms can slice down thick trees. It is without peer in jungle combat.
254,23,The leaves that grow on its arms can slice down thick trees. It is without peer in jungle combat.
254,24,It agilely leaps about the jungle and uses the sharp leaves on its arms to strike its prey.
254,25,The leaves growing on Sceptile's body are very sharp edged. This Pokemon is very agile - it leaps all over the branches of trees and jumps on its foe from above or behind.
254,26,Sceptile has seeds growing on its back. They are said to be bursting with nutrients that revitalize trees. This Pokemon raises the trees in a forest with loving care.
