id,pokedex_version_id,flavor_text
117,1,Capable of swim ming backwards by rapidly flappingits wing-like pectoral fins and stout tail.
117,2,Capable of swim ming backwards by rapidly flappingits wing-like pectoral fins and stout tail.
117,3,Touching the back fin causes numb ness. It hooksits tail to coral to stay in place while sleeping.
117,4,An examination of its cells revealed the presence of agene not found in HORSEA. It became a hot topic.
117,5,Its fin-tips leak poison. Its fins and bones arehighly valued as ingredients in herbal medicine.
117,6,The male raises the young. If it is approached ituses its toxic spikes to fend off the intruder.
117,7,SEADRA sleeps after wriggling itself between the branches of coral. Those trying to harvest coral areoccasionally stung by this Pokemon's poison barbs if they fail to notice it.
117,8,SEADRA generates whirlpools by spinning its body. The whirlpools are strong enough to swallow even fishing boats.This Pokemon weakens prey with these currents then swallows it whole.
117,9,The poisonous barbs all over its body are highly valued as ingredients for making traditional herbal medicine. It shows no mercy to anything approaching its nest.
117,10,Its body bristles with sharp spikes. Carelessly trying to touch it could cause fainting from the spikes.
117,11,It is capable of swimming backwards by rapidly flapping its winglike pectoral fins and stout tail.
117,12,Its spines provide protection. Its fins and bones are prized as traditional medicine ingredients.
117,13,Its spines provide protection. Its fins and bones are prized as traditional medicine ingredients.
117,14,Its spines provide protection. Its fins and bones are prized as traditional medicine ingredients.
117,15,An examination of its cells revealed the presence of a gene not found in HORSEA. It became a hot topic.
117,16,Its fin-tips leak poison. Its fins and bones are highly valued as ingredients in herbal medicine.
117,17,Its spines provide protection. Its fins and bones are prized as traditional medicine ingredients.
117,18,Its spines provide protection. Its fins and bones are prized as traditional medicine ingredients.
117,21,Its spines provide protection. Its fins and bones are prized as traditional-medicine ingredients.
117,22,Its spines provide protection. Its fins and bones are prized as traditional-medicine ingredients.
117,23,Its body bristles with sharp spikes. Carelessly trying to touch it could cause fainting from the spikes.
117,24,It is capable of swimming backwards by rapidly flapping its winglike pectoral fins and stout tail.
117,25,Seadra sleeps after wriggling itself between the branches of coral. Those trying to harvest coral are occasionally stung by this Pokemon's poison barbs if they fail to notice it.
117,26,Seadra generates whirlpools by spinning its body. The whirlpools are strong enough to swallow even fishing boats. This Pokemon weakens prey with these currents then swallows it whole.
