id,pokedex_version_id,flavor_text
18,1,When hunting it skims the surface of water at highspeed to pick off unwary prey such as MAGIKARP.
18,2,When hunting it skims the surface of water at highspeed to pick off unwary prey such as MAGIKARP.
18,3,This Pokemon flies at Mach 2 speed seeking prey.Its large talons are feared as wicked weapons.
18,4,Its well-developed chest muscles make it strong enoughto whip up a gusty windstorm with just a few flaps.
18,5,It spreads its beautiful wings wide to frightenits enemies. It can fly at Mach 2 speed.
18,6,Its outstanding vision allows it to spot splashingMAGIKARP even while flying at 3300 feet.
18,7,This Pokemon has a dazzling plumage of beautifully glossy feathers. Many TRAINERS are captivated by thestriking beauty of the feathers on its head compelling them to choose PIDGEOT as their Pokemon.
18,8,This Pokemon has a dazzling plumage of beautifully glossy feathers. Many TRAINERS are captivated by thestriking beauty of the feathers on its head compelling them to choose PIDGEOT as their Pokemon.
18,9,This Pokemon has gorgeous glossy feathers. Many TRAINERS are so captivated by the beautiful feathers on its head that they choose PIDGEOT as their Pokemon.
18,10,It spreads its gorgeous wings widely to intimidate enemies. It races through the skies at Mach-2 speed.
18,11,When hunting it skims the surface of water at high speed to pick off unwary prey such as MAGIKARP.
18,12,By flapping its wings with all its might PIDGEOT can make a gust of wind capable of bending tall trees.
18,13,By flapping its wings with all its might PIDGEOT can make a gust of wind capable of bending tall trees.
18,14,By flapping its wings with all its might PIDGEOT can make a gust of wind capable of bending tall trees.
18,15,Its well-developed chest muscles make it strong enough to whip up a gusty windstorm with just a few flaps.
18,16,It spreads its beautiful wings wide to frighten its enemies. It can fly at Mach 2 speed.
18,17,By flapping its wings with all its might Pidgeot can make a gust of wind capable of bending tall trees.
18,18,By flapping its wings with all its might Pidgeot can make a gust of wind capable of bending tall trees.
18,21,By flapping its wings with all its might Pidgeot can make a gust of wind capable of bending tall trees.
18,22,By flapping its wings with all its might Pidgeot can make a gust of wind capable of bending tall trees.
18,23,When hunting it skims the surface of water at high speed to pick off unwary prey such as Magikarp.
18,24,It spreads its gorgeous wings widely to intimidate enemies. It races through the skies at Mach-2 speed.
18,25,This Pokemon has a dazzling plumage of beautifully glossy feathers. Many Trainers are captivated by the striking beauty of the feathers on its head compelling them to choose Pidgeot as their Pokemon.
18,26,This Pokemon has a dazzling plumage of beautifully glossy feathers. Many Trainers are captivated by the striking beauty of the feathers on its head compelling them to choose Pidgeot as their Pokemon.
