id,pokedex_version_id,flavor_text
238,4,Its lips are the most sensitive parts on its body.It always uses its lips first to examine things.
238,5,It always rocks its head slowly backwards and for wards as if it is trying to kiss someone.
238,6,The sensitivity of its lips develops most quickly.It uses them to try to identify unknown objects.
238,7,SMOOCHUM actively runs about but also falls quite often. Whenever the chance arrives it willlook for its reflection to make sure its face hasn't become dirty.
238,8,SMOOCHUM actively runs about but also falls quite often. Whenever the chance arrives it willlook for its reflection to make sure its face hasn't become dirty.
238,9,It actively runs about but also falls often. Whenever it falls it will check its reflection on a lake's surface to make sure its face hasn't become dirty.
238,10,It always rocks its head slowly backwards and forwards as if it is trying to kiss someone.
238,11,Its lips are the most sensitive parts on its body. It always uses its lips first to examine things.
238,12,It tests everything by touching with its lips which remember what it likes and dislikes.
238,13,It tests everything by touching with its lips which remember what it likes and dislikes.
238,14,It tests everything by touching with its lips which remember what it likes and dislikes.
238,15,Its lips are the most sensitive part of its body. It always uses its lips first to examine things.
238,16,It always rocks its head slowly backwards and forwards as if it is trying to kiss someone.
238,17,It tests everything by touching with its lips which remember what it likes and dislikes.
238,18,It tests everything by touching with its lips which remember what it likes and dislikes.
238,21,It tests everything by touching with its lips which remember what it likes and dislikes.
238,22,It tests everything by touching with its lips which remember what it likes and dislikes.
238,23,Its lips are the most sensitive part of its body. It always uses its lips first to examine things.
238,24,It tests everything by touching with its lips which remember what it likes and dislikes.
238,25,Smoochum actively runs about but also falls quite often. Whenever the chance arrives it will look for its reflection to make sure its face hasn't become dirty.
238,26,Smoochum actively runs about but also falls quite often. Whenever the chance arrives it will look for its reflection to make sure its face hasn't become dirty.
