pokemon_id,identifier,version_group_id,move_id,move_name,pokemon_move_method_id,level,order
638,cobalion,11,14,Swords Dance,1,49,
638,cobalion,11,24,Double Kick,1,7,
638,cobalion,11,36,Take Down,1,19,
638,cobalion,11,43,Leer,1,1,2
638,cobalion,11,98,Quick Attack,1,1,1
638,cobalion,11,232,Metal Claw,1,13,
638,cobalion,11,270,Helping Hand,1,25,
638,cobalion,11,368,Metal Burst,1,67,
638,cobalion,11,370,Close Combat,1,73,
638,cobalion,11,442,Iron Head,1,37,
638,cobalion,11,501,Quick Guard,1,55,
638,cobalion,11,514,Retaliate,1,31,
638,cobalion,11,526,Work Up,1,61,
638,cobalion,11,533,Sacred Sword,1,42,
638,cobalion,14,14,Swords Dance,1,49,
638,cobalion,14,24,Double Kick,1,7,
638,cobalion,14,36,Take Down,1,19,
638,cobalion,14,43,Leer,1,1,2
638,cobalion,14,98,Quick Attack,1,1,1
638,cobalion,14,232,Metal Claw,1,13,
638,cobalion,14,270,Helping Hand,1,25,
638,cobalion,14,368,Metal Burst,1,67,
638,cobalion,14,370,Close Combat,1,73,
638,cobalion,14,442,Iron Head,1,37,
638,cobalion,14,501,Quick Guard,1,55,
638,cobalion,14,514,Retaliate,1,31,
638,cobalion,14,526,Work Up,1,61,
638,cobalion,14,533,Sacred Sword,1,42,
638,cobalion,15,14,Swords Dance,1,49,
638,cobalion,15,24,Double Kick,1,7,
638,cobalion,15,36,Take Down,1,19,
638,cobalion,15,43,Leer,1,1,6
638,cobalion,15,98,Quick Attack,1,1,5
638,cobalion,15,232,Metal Claw,1,13,
638,cobalion,15,270,Helping Hand,1,25,
638,cobalion,15,368,Metal Burst,1,1,2
638,cobalion,15,368,Metal Burst,1,67,
638,cobalion,15,370,Close Combat,1,1,1
638,cobalion,15,370,Close Combat,1,73,
638,cobalion,15,442,Iron Head,1,37,
638,cobalion,15,501,Quick Guard,1,1,4
638,cobalion,15,501,Quick Guard,1,55,
638,cobalion,15,514,Retaliate,1,31,
638,cobalion,15,526,Work Up,1,1,3
638,cobalion,15,526,Work Up,1,61,
638,cobalion,15,533,Sacred Sword,1,42,
638,cobalion,16,14,Swords Dance,1,49,1
638,cobalion,16,24,Double Kick,1,7,1
638,cobalion,16,36,Take Down,1,19,1
638,cobalion,16,43,Leer,1,1,6
638,cobalion,16,98,Quick Attack,1,1,5
638,cobalion,16,232,Metal Claw,1,13,1
638,cobalion,16,270,Helping Hand,1,25,1
638,cobalion,16,368,Metal Burst,1,1,2
638,cobalion,16,368,Metal Burst,1,67,1
638,cobalion,16,370,Close Combat,1,1,1
638,cobalion,16,370,Close Combat,1,73,1
638,cobalion,16,442,Iron Head,1,37,1
638,cobalion,16,501,Quick Guard,1,1,4
638,cobalion,16,501,Quick Guard,1,55,1
638,cobalion,16,514,Retaliate,1,31,1
638,cobalion,16,526,Work Up,1,1,3
638,cobalion,16,526,Work Up,1,61,1
638,cobalion,16,533,Sacred Sword,1,42,1
