id,pokedex_version_id,flavor_text
477,12,The antenna on its head captures radio waves from the world of spirits that command it to take people there.
477,13,The antenna on its head captures radio waves from the world of spirits that command it to take people there.
477,14,It is said to take lost spirits into its pliant body and guide them home.
477,15,This feared Pokemon is said to travel to worlds unknown. Some even believe that it takes lost spirits along with it.
477,16,This feared Pokemon is said to travel to worlds unknown. Some even believe that it takes lost spirits along with it.
477,17,It is said to take lost spirits into its pliant body and guide them home.
477,18,It is said to take lost spirits into its pliant body and guide them home.
477,21,It is said to take lost spirits into its pliant body and guide them home.
477,22,It is said to take lost spirits into its pliant body and guide them home.
477,23,It is said to take lost spirits into its pliant body and guide them home.
477,24,The antenna on its head captures radio waves from the world of spirits that command it to take people there.
477,25,It is said to take lost spirits into its pliant body and guide them home.
477,26,The antenna on its head captures radio waves from the world of spirits that command it to take people there.
