id,pokedex_version_id,flavor_text
371,7,BAGON has a dream of one day soaring in the sky. In doomed efforts to fly this Pokemon hurls itself off cliffs.As a result of its dives its head has grown tough and as hard as tempered steel.
371,8,BAGON harbors a never-ending dream of one day soaring high among the clouds. As if trying to dispel its frustrationover its inability to fly this Pokemon slams its hard head against huge rocks and shatters them into pebbles.
371,9,Although it is small this Pokemon is very powerful because its body is a bundle of muscles. It launches head-butts with its ironlike skull.
371,10,Its steel-hard head can shatter boulders. It longingly hopes for wings to grow so it can fly.
371,11,Its steel-hard head can shatter boulders. It longingly hopes for wings to grow so it can fly.
371,12,Dreaming of one day flying it practices by leaping off cliffs every day.
371,13,Dreaming of one day flying it practices by leaping off cliffs every day.
371,14,Dreaming of one day flying it practices by leaping off cliffs every day.
371,15,Its well-developed neck muscles and ironlike head can smash boulders into pieces.
371,16,Its well-developed neck muscles and ironlike head can smash boulders into pieces.
371,17,Dreaming of one day flying it practices by leaping off cliffs every day.
371,18,Dreaming of one day flying it practices by leaping off cliffs every day.
371,21,Dreaming of one day flying it practices by leaping off cliffs every day.
371,22,Dreaming of one day flying it practices by leaping off cliffs every day.
371,23,Its well-developed neck muscles and iron-like head can smash boulders into pieces.
371,24,Dreaming of one day flying it practices by leaping off cliffs every day.
371,25,Bagon has a dream of one day soaring in the sky. In doomed efforts to fly this Pokemon hurls itself off cliffs. As a result of its dives its head has grown tough and as hard as tempered steel.
371,26,Bagon harbors a never-ending dream of one day soaring high among the clouds. As if trying to dispel its frustration over its inability to fly this Pokemon slams its hard head against huge rocks and shatters them into pebbles.
