id,pokedex_version_id,game_name,flavor_text
29,1,Red,Although small its venomous barbs render thisPokemon dangerous. The female has smaller horns.
29,2,Blue,Although small its venomous barbs render thisPokemon dangerous. The female has smaller horns.
29,3,Yellow,A mild-mannered Pokemon that does not like tofight. Beware its small horns secrete venom.
29,4,Gold,The poison hidden in its small horn is extremely po tent. Even a tiny scratch can have fatal results.
29,5,Silver,Although not very combative it will torment its foeswith poison spikes if it is threat ened in any way.
29,6,Crystal,Small and very docile it pro tects itself withits small poison ous horn when attacked.
29,7,Ruby,NIDORAN has barbs that secrete a powerful poison. They are thought to have developed as protection for thissmall-bodied Pokemon. When enraged it releases a horrible toxin from its horn.
29,8,Sapphire,NIDORAN has barbs that secrete a powerful poison. They are thought to have developed as protection for thissmall-bodied Pokemon. When enraged it releases a horrible toxin from its horn.
29,9,Emerald,Its highly toxic barbs are thought to have developed as protection for this small- bodied Pokemon. When enraged it releases a horrible toxin from its horn.
29,10,FireRed,Though small it must be treated with caution because of its powerfully toxic barbs. The female has smaller horns.
29,11,LeafGreen,Although small its venomous barbs render this Pokemon dangerous. The female has smaller horns.
29,12,Diamond,While it does not prefer to fight even one drop of the poison it secretes from barbs can be fatal.
29,13,Pearl,While it does not prefer to fight even one drop of the poison it secretes from barbs can be fatal.
29,14,Platinum,While it does not prefer to fight even one drop of the poison it secretes from barbs can be fatal.
29,15,HeartGold,The poison hidden in its small horn is extremely potent. Even a tiny scratch can have fatal results.
29,16,SoulSilver,Although not very combative it will torment its foes with poison spikes if it is threatened in any way.
29,17,Black,While it does not prefer to fight even one drop of the poison it secretes from barbs can be fatal.
29,18,White,While it does not prefer to fight even one drop of the poison it secretes from barbs can be fatal.
29,21,Black 2,While it does not prefer to fight even one drop of the poison it secretes from barbs can be fatal.
29,22,White 2,While it does not prefer to fight even one drop of the poison it secretes from barbs can be fatal.
29,23,X,Although small its venomous barbs render this Pokemon dangerous. The female has smaller horns.
29,24,Y,Small and very docile it protects itself with its small poisonous horn when attacked.
29,25,Omega Ruby,Nidoran_ has barbs that secrete a powerful poison. They are thought to have developed as protection for this small-bodied Pokemon. When enraged it releases a horrible toxin from its horn.
29,26,Alpha Sapphire,Nidoran_ has barbs that secrete a powerful poison. They are thought to have developed as protection for this small-bodied Pokemon. When enraged it releases a horrible toxin from its horn.
