id,pokedex_version_id,flavor_text
148,1,A mystical Pokemon that exudes a gentle aura.Has the ability to change climate conditions.
148,2,A mystical Pokemon that exudes a gentle aura.Has the ability to change climate conditions.
148,3,According to a witness its body was surrounded bya strange aura that gave it a mystical look.
148,4,They say that if it emits an aura from its wholebody the weather will begin to change instantly.
148,5,Its crystalline orbs appear to give this Pokemonthe power to freely control the weather.
148,6,It is called the divine Pokemon. When its entirebody brightens slightly the weather changes.
148,7,DRAGONAIR stores an enormous amount of energy inside its body. It is said to alter weather conditionsin its vicinity by discharging energy from the crystals on its neck and tail.
148,8,DRAGONAIR stores an enormous amount of energy inside its body. It is said to alter weather conditionsin its vicinity by discharging energy from the crystals on its neck and tail.
148,9,A DRAGONAIR stores an enormous amount of energy inside its body. It is said to alter the weather around it by loosing energy from the crystals on its neck and tail.
148,10,It is said to live in seas and lakes. Even though it has no wings it has been seen flying occasionally.
148,11,A mystical Pokemon that exudes a gentle aura. It is said to have the ability to change the weather.
148,12,If its body takes on an aura the weather changes instantly. It is said to live in seas and lakes.
148,13,If its body takes on an aura the weather changes instantly. It is said to live in seas and lakes.
148,14,If its body takes on an aura the weather changes instantly. It is said to live in seas and lakes.
148,15,They say that if it emits an aura from its whole body the weather will begin to change instantly.
148,16,Its crystalline orbs appear to give this Pokemon the power to freely control the weather.
148,17,If its body takes on an aura the weather changes instantly. It is said to live in seas and lakes.
148,18,If its body takes on an aura the weather changes instantly. It is said to live in seas and lakes.
148,21,If its body takes on an aura the weather changes instantly. It is said to live in seas and lakes.
148,22,If its body takes on an aura the weather changes instantly. It is said to live in seas and lakes.
148,23,Its crystalline orbs appear to give this Pokemon the power to freely control the weather.
148,24,A mystical Pokemon that exudes a gentle aura. It is said to have the ability to change the weather.
148,25,Dragonair stores an enormous amount of energy inside its body. It is said to alter weather conditions in its vicinity by discharging energy from the crystals on its neck and tail.
148,26,Dragonair stores an enormous amount of energy inside its body. It is said to alter weather conditions in its vicinity by discharging energy from the crystals on its neck and tail.
