id,pokedex_version_id,flavor_text
478,12,It freezes foes with an icy breath nearly -60 degrees F. What seems to be its body is actually hollow.
478,13,It freezes foes with an icy breath nearly -60 degrees F. What seems to be its body is actually hollow.
478,14,It freezes prey by blowing its -58 degrees F breath. It is said to then secretly display its prey.
478,15,Legends in snowy regions say that a woman who was lost on an icy mountain was reborn as FROSLASS.
478,16,Legends in snowy regions say that a woman who was lost on an icy mountain was reborn as FROSLASS
478,17,It freezes prey by blowing its -58 degrees F breath. It is said to then secretly display its prey.
478,18,It freezes prey by blowing its -58 degrees F breath. It is said to then secretly display its prey.
478,21,It freezes prey by blowing its -58 degrees F breath. It is said to then secretly display its prey.
478,22,It freezes prey by blowing its -58 degrees F breath. It is said to then secretly display its prey.
478,23,It freezes foes with an icy breath nearly -60 degrees Fahrenheit. What seems to be its body is actually hollow.
478,24,Legends in snowy regions say that a woman who was lost on an icy mountain was reborn as Froslass.
478,25,It freezes foes with an icy breath nearly -60 degrees Fahrenheit. What seems to be its body is actually hollow.
478,26,Legends in snowy regions say that a woman who was lost on an icy mountain was reborn as Froslass.
