id,pokedex_version_id,flavor_text
45,1,The larger its petals the more toxic pollen itcontains. Its big head is heavy and hard to hold up.
45,2,The larger its petals the more toxic pollen itcontains. Its big head is heavy and hard to hold up.
45,3,Flaps its broad flower petals to scatter itspoisonous pollen. The flapping sound is very loud.
45,4,It has the world's largest petals. With every step the petals shake out heavy clouds of toxic pollen.
45,5,The bud bursts into bloom with a bang. It thenstarts scattering allergenic poi sonous pollen.
45,6,By shaking its big petals it scat ters toxic polleninto the air turning the air yellow.
45,7,VILEPLUME's toxic pollen triggers atrocious allergy attacks. That's why it is advisable never to approach anyattractive flowers in a jungle however pretty they may be.
45,8,VILEPLUME has the world's largest petals. They are used to attract prey that are then doused with toxic spores.Once the prey are immobilized this Pokemon catches and devours them.
45,9,In seasons when it produces more pollen the air around a VILEPLUME turns yellow with the powder as it walks. The pollen is highly toxic and causes paralysis.
45,10,Its petals are the largest in the world. It fiendishly scatters allergy-causing pollen from its petals.
45,11,The larger its petals the more toxic pollen it contains. Its big head is heavy and hard to hold up.
45,12,Its petals are the largest in the world. As it walks it scatters extremely allergenic pollen.
45,13,Its petals are the largest in the world. As it walks it scatters extremely allergenic pollen.
45,14,Its petals are the largest in the world. As it walks it scatters extremely allergenic pollen.
45,15,It has the world's largest petals. With every step the petals shake out heavy clouds of toxic pollen.
45,16,The bud bursts into bloom with a bang. It then starts scattering allergenic poisonous pollen.
45,17,Its petals are the largest in the world. As it walks it scatters extremely allergenic pollen.
45,18,Its petals are the largest in the world. As it walks it scatters extremely allergenic pollen.
45,21,Its petals are the largest in the world. As it walks it scatters extremely allergenic pollen.
45,22,Its petals are the largest in the world. As it walks it scatters extremely allergenic pollen.
45,23,The larger its petals the more toxic pollen it contains. Its big head is heavy and hard to hold up.
45,24,It has the world's largest petals. With every step the petals shake out heavy clouds of toxic pollen.
45,25,Vileplume's toxic pollen triggers atrocious allergy attacks. That's why it is advisable never to approach any attractive flowers in a jungle however pretty they may be.
45,26,Vileplume has the world's largest petals. They are used to attract prey that are then doused with toxic spores. Once the prey are immobilized this Pokemon catches and devours them.
