id,pokedex_version_id,flavor_text
426,12,It's drowzy in daytime but flies off in the evening in big groups. No one knows where they go.
426,13,It carries people and Pokemon when it flies. But since it only drifts it can end up anywhere.
426,14,At dusk swarms of them are carried aloft on winds. When noticed they suddenly vanish.
426,15,It can generate and release gas within its body. That's how it can control the altitude of its drift.
426,16,It can generate and release gas within its body. That's how it can control the altitude of its drift.
426,17,At dusk swarms of them are carried aloft on winds. When noticed they suddenly vanish.
426,18,At dusk swarms of them are carried aloft on winds. When noticed they suddenly vanish.
426,21,They carry people and Pokemon but the wind can catch them so there can't be a fixed destination.
426,22,They carry people and Pokemon but the wind can catch them so there can't be a fixed destination.
426,23,It carries people and Pokemon when it flies. But since it only drifts it can end up anywhere.
426,24,It's drowsy in daytime but flies off in the evening in big groups. No one knows where they go.
426,25,It carries people and Pokemon when it flies. But since it only drifts it can end up anywhere.
426,26,It's drowsy in daytime but flies off in the evening in big groups. No one knows where they go.
