id,pokedex_version_id,flavor_text
105,1,The bone it holds is its key weapon. It throws thebone skillfully like a boomerang to KO targets.
105,2,The bone it holds is its key weapon. It throws thebone skillfully like a boomerang to KO targets.
105,3,Small and weak this Pokemon is adept with itsbone club. It has grown more vicious over the ages.
105,4,It has been seen pounding boulders with the bone itcarries in order to tap out mes sages to others.
105,5,It collects bones from an unknown place. A MAROWAKgraveyard exists somewhere in the world rumors say.
105,6,Somewhere in the world is a ceme tery just forMAROWAK. It gets its bones from those graves.
105,7,MAROWAK is the evolved form of a CUBONE that has overcome its sadness at the loss of its mother and grown tough.This Pokemon's tempered and hardened spirit is not easily broken.
105,8,MAROWAK is the evolved form of a CUBONE that has overcome its sadness at the loss of its mother and grown tough.This Pokemon's tempered and hardened spirit is not easily broken.
105,9,A MAROWAK is the evolved form of a CUBONE that has grown tough by overcoming the grief of losing its mother. Its tempered and hardened spirit is not easily broken.
105,10,It is small and was originally very weak. Its temperament turned ferocious when it began using bones.
105,11,The bone it holds is its key weapon. It throws the bone skillfully like a boomerang to KO targets.
105,12,From its birth this savage Pokemon constantly holds bones. It is skilled in using them as weapons.
105,13,From its birth this savage Pokemon constantly holds bones. It is skilled in using them as weapons.
105,14,From its birth this savage Pokemon constantly holds bones. It is skilled in using them as weapons.
105,15,It has been seen pounding boulders with the bone it carries in order to tap out messages to others.
105,16,It collects bones from an unknown place. Some whisper that a MAROWAK graveyard exists somewhere in the world.
105,17,From its birth this savage Pokemon constantly holds bones. It is skilled in using them as weapons.
105,18,From its birth this savage Pokemon constantly holds bones. It is skilled in using them as weapons.
105,21,From its birth this savage Pokemon constantly holds bones. It is skilled in using them as weapons.
105,22,From its birth this savage Pokemon constantly holds bones. It is skilled in using them as weapons.
105,23,It is small and was originally very weak. Its temperament turned ferocious when it began using bones.
105,24,The bone it holds is its key weapon. It throws the bone skillfully like a boomerang to KO targets.
105,25,Marowak is the evolved form of a Cubone that has overcome its sadness at the loss of its mother and grown tough. This Pokemon's tempered and hardened spirit is not easily broken.
105,26,Marowak is the evolved form of a Cubone that has overcome its sadness at the loss of its mother and grown tough. This Pokemon's tempered and hardened spirit is not easily broken.
