pokemon_id,identifier,version_group_id,move_id,move_name,pokemon_move_method_id,level,order
301,delcatty,5,3,Double Slap,1,1,4
301,delcatty,5,45,Growl,1,1,1
301,delcatty,5,47,Sing,1,1,3
301,delcatty,5,58,Ice Beam,4,0,
301,delcatty,5,59,Blizzard,4,0,
301,delcatty,5,63,Hyper Beam,4,0,
301,delcatty,5,70,Strength,4,0,
301,delcatty,5,76,Solar Beam,4,0,
301,delcatty,5,85,Thunderbolt,4,0,
301,delcatty,5,87,Thunder,4,0,
301,delcatty,5,91,Dig,4,0,
301,delcatty,5,92,Toxic,4,0,
301,delcatty,5,104,Double Team,4,0,
301,delcatty,5,148,Flash,4,0,
301,delcatty,5,156,Rest,4,0,
301,delcatty,5,182,Protect,4,0,
301,delcatty,5,213,Attract,1,1,2
301,delcatty,5,213,Attract,4,0,
301,delcatty,5,216,Return,4,0,
301,delcatty,5,218,Frustration,4,0,
301,delcatty,5,219,Safeguard,4,0,
301,delcatty,5,231,Iron Tail,4,0,
301,delcatty,5,237,Hidden Power,4,0,
301,delcatty,5,240,Rain Dance,4,0,
301,delcatty,5,241,Sunny Day,4,0,
301,delcatty,5,247,Shadow Ball,4,0,
301,delcatty,5,249,Rock Smash,4,0,
301,delcatty,5,263,Facade,4,0,
301,delcatty,5,290,Secret Power,4,0,
301,delcatty,5,347,Calm Mind,4,0,
301,delcatty,5,351,Shock Wave,4,0,
301,delcatty,5,352,Water Pulse,4,0,
301,delcatty,6,3,Double Slap,1,1,4
301,delcatty,6,34,Body Slam,3,0,
301,delcatty,6,38,Double-Edge,3,0,
301,delcatty,6,45,Growl,1,1,1
301,delcatty,6,47,Sing,1,1,3
301,delcatty,6,58,Ice Beam,4,0,
301,delcatty,6,59,Blizzard,4,0,
301,delcatty,6,63,Hyper Beam,4,0,
301,delcatty,6,70,Strength,4,0,
301,delcatty,6,76,Solar Beam,4,0,
301,delcatty,6,85,Thunderbolt,4,0,
301,delcatty,6,86,Thunder Wave,3,0,
301,delcatty,6,87,Thunder,4,0,
301,delcatty,6,91,Dig,4,0,
301,delcatty,6,92,Toxic,4,0,
301,delcatty,6,102,Mimic,3,0,
301,delcatty,6,104,Double Team,4,0,
301,delcatty,6,111,Defense Curl,3,0,
301,delcatty,6,129,Swift,3,0,
301,delcatty,6,138,Dream Eater,3,0,
301,delcatty,6,148,Flash,4,0,
301,delcatty,6,156,Rest,4,0,
301,delcatty,6,164,Substitute,3,0,
301,delcatty,6,173,Snore,3,0,
301,delcatty,6,182,Protect,4,0,
301,delcatty,6,189,Mud-Slap,3,0,
301,delcatty,6,196,Icy Wind,3,0,
301,delcatty,6,203,Endure,3,0,
301,delcatty,6,205,Rollout,3,0,
301,delcatty,6,207,Swagger,3,0,
301,delcatty,6,213,Attract,1,1,2
301,delcatty,6,213,Attract,4,0,
301,delcatty,6,214,Sleep Talk,3,0,
301,delcatty,6,216,Return,4,0,
301,delcatty,6,218,Frustration,4,0,
301,delcatty,6,219,Safeguard,4,0,
301,delcatty,6,231,Iron Tail,4,0,
301,delcatty,6,237,Hidden Power,4,0,
301,delcatty,6,240,Rain Dance,4,0,
301,delcatty,6,241,Sunny Day,4,0,
301,delcatty,6,244,Psych Up,3,0,
301,delcatty,6,247,Shadow Ball,4,0,
301,delcatty,6,249,Rock Smash,4,0,
301,delcatty,6,263,Facade,4,0,
301,delcatty,6,290,Secret Power,4,0,
301,delcatty,6,347,Calm Mind,4,0,
301,delcatty,6,351,Shock Wave,4,0,
301,delcatty,6,352,Water Pulse,4,0,
301,delcatty,7,3,Double Slap,1,1,4
301,delcatty,7,34,Body Slam,3,0,
301,delcatty,7,38,Double-Edge,3,0,
301,delcatty,7,45,Growl,1,1,1
301,delcatty,7,47,Sing,1,1,3
301,delcatty,7,58,Ice Beam,4,0,
301,delcatty,7,59,Blizzard,4,0,
301,delcatty,7,63,Hyper Beam,4,0,
301,delcatty,7,70,Strength,4,0,
301,delcatty,7,76,Solar Beam,4,0,
301,delcatty,7,85,Thunderbolt,4,0,
301,delcatty,7,86,Thunder Wave,3,0,
301,delcatty,7,87,Thunder,4,0,
301,delcatty,7,91,Dig,4,0,
301,delcatty,7,92,Toxic,4,0,
301,delcatty,7,102,Mimic,3,0,
301,delcatty,7,104,Double Team,4,0,
301,delcatty,7,138,Dream Eater,3,0,
301,delcatty,7,148,Flash,4,0,
301,delcatty,7,156,Rest,4,0,
301,delcatty,7,164,Substitute,3,0,
301,delcatty,7,182,Protect,4,0,
301,delcatty,7,213,Attract,1,1,2
301,delcatty,7,213,Attract,4,0,
301,delcatty,7,216,Return,4,0,
301,delcatty,7,218,Frustration,4,0,
301,delcatty,7,219,Safeguard,4,0,
301,delcatty,7,231,Iron Tail,4,0,
301,delcatty,7,237,Hidden Power,4,0,
301,delcatty,7,240,Rain Dance,4,0,
301,delcatty,7,241,Sunny Day,4,0,
301,delcatty,7,247,Shadow Ball,4,0,
301,delcatty,7,249,Rock Smash,4,0,
301,delcatty,7,263,Facade,4,0,
301,delcatty,7,290,Secret Power,4,0,
301,delcatty,7,347,Calm Mind,4,0,
301,delcatty,7,351,Shock Wave,4,0,
301,delcatty,7,352,Water Pulse,4,0,
301,delcatty,8,3,Double Slap,1,1,4
301,delcatty,8,47,Sing,1,1,3
301,delcatty,8,58,Ice Beam,4,0,
301,delcatty,8,59,Blizzard,4,0,
301,delcatty,8,63,Hyper Beam,4,0,
301,delcatty,8,70,Strength,4,0,
301,delcatty,8,76,Solar Beam,4,0,
301,delcatty,8,85,Thunderbolt,4,0,
301,delcatty,8,86,Thunder Wave,4,0,
301,delcatty,8,87,Thunder,4,0,
