pokemon_id,identifier,version_group_id,move_id,move_name,pokemon_move_method_id,level,order
166,ledian,3,4,Comet Punch,1,15,
166,ledian,3,33,Tackle,1,1,1
166,ledian,3,38,Double-Edge,1,60,
166,ledian,3,48,Supersonic,1,1,2
166,ledian,3,48,Supersonic,1,8,
166,ledian,3,97,Agility,1,51,
166,ledian,3,113,Light Screen,1,24,
166,ledian,3,115,Reflect,1,24,3
166,ledian,3,129,Swift,1,42,
166,ledian,3,219,Safeguard,1,24,4
166,ledian,3,226,Baton Pass,1,33,
166,ledian,4,4,Comet Punch,1,15,
166,ledian,4,33,Tackle,1,1,1
166,ledian,4,38,Double-Edge,1,60,
166,ledian,4,48,Supersonic,1,1,2
166,ledian,4,48,Supersonic,1,8,
166,ledian,4,97,Agility,1,51,
166,ledian,4,113,Light Screen,1,24,
166,ledian,4,115,Reflect,1,24,3
166,ledian,4,129,Swift,1,42,
166,ledian,4,219,Safeguard,1,24,4
166,ledian,4,226,Baton Pass,1,33,
166,ledian,5,4,Comet Punch,1,15,
166,ledian,5,33,Tackle,1,1,1
166,ledian,5,38,Double-Edge,1,60,
166,ledian,5,48,Supersonic,1,1,2
166,ledian,5,48,Supersonic,1,8,
166,ledian,5,97,Agility,1,51,
166,ledian,5,113,Light Screen,1,24,
166,ledian,5,115,Reflect,1,24,3
166,ledian,5,129,Swift,1,42,
166,ledian,5,219,Safeguard,1,24,4
166,ledian,5,226,Baton Pass,1,33,
166,ledian,6,4,Comet Punch,1,15,
166,ledian,6,33,Tackle,1,1,1
166,ledian,6,38,Double-Edge,1,60,
166,ledian,6,48,Supersonic,1,1,2
166,ledian,6,48,Supersonic,1,8,
166,ledian,6,97,Agility,1,51,
166,ledian,6,113,Light Screen,1,24,
166,ledian,6,115,Reflect,1,24,3
166,ledian,6,129,Swift,1,42,
166,ledian,6,219,Safeguard,1,24,4
166,ledian,6,226,Baton Pass,1,33,
166,ledian,7,4,Comet Punch,1,15,
166,ledian,7,33,Tackle,1,1,1
166,ledian,7,38,Double-Edge,1,60,
166,ledian,7,48,Supersonic,1,1,2
166,ledian,7,48,Supersonic,1,8,
166,ledian,7,97,Agility,1,51,
166,ledian,7,113,Light Screen,1,24,
166,ledian,7,115,Reflect,1,24,3
166,ledian,7,129,Swift,1,42,
166,ledian,7,219,Safeguard,1,24,4
166,ledian,7,226,Baton Pass,1,33,
166,ledian,8,4,Comet Punch,1,1,3
166,ledian,8,4,Comet Punch,1,9,
166,ledian,8,33,Tackle,1,1,1
166,ledian,8,38,Double-Edge,1,48,
166,ledian,8,48,Supersonic,1,1,2
166,ledian,8,48,Supersonic,1,6,
166,ledian,8,97,Agility,1,36,
166,ledian,8,113,Light Screen,1,14,1
166,ledian,8,115,Reflect,1,14,2
166,ledian,8,129,Swift,1,41,
166,ledian,8,183,Mach Punch,1,17,
166,ledian,8,219,Safeguard,1,14,3
166,ledian,8,226,Baton Pass,1,24,
166,ledian,8,318,Silver Wind,1,29,
166,ledian,8,405,Bug Buzz,1,53,
166,ledian,9,4,Comet Punch,1,1,3
166,ledian,9,4,Comet Punch,1,9,
166,ledian,9,33,Tackle,1,1,1
166,ledian,9,38,Double-Edge,1,48,
166,ledian,9,48,Supersonic,1,1,2
166,ledian,9,48,Supersonic,1,6,
166,ledian,9,97,Agility,1,36,
166,ledian,9,113,Light Screen,1,14,1
166,ledian,9,115,Reflect,1,14,2
166,ledian,9,129,Swift,1,41,
166,ledian,9,183,Mach Punch,1,17,
166,ledian,9,219,Safeguard,1,14,3
166,ledian,9,226,Baton Pass,1,24,
166,ledian,9,318,Silver Wind,1,29,
166,ledian,9,405,Bug Buzz,1,53,
166,ledian,10,4,Comet Punch,1,1,3
166,ledian,10,4,Comet Punch,1,9,
166,ledian,10,33,Tackle,1,1,1
166,ledian,10,38,Double-Edge,1,48,
166,ledian,10,48,Supersonic,1,1,2
166,ledian,10,48,Supersonic,1,6,
166,ledian,10,97,Agility,1,36,
166,ledian,10,113,Light Screen,1,14,1
166,ledian,10,115,Reflect,1,14,2
166,ledian,10,129,Swift,1,41,
166,ledian,10,183,Mach Punch,1,17,
166,ledian,10,219,Safeguard,1,14,3
166,ledian,10,226,Baton Pass,1,24,
166,ledian,10,318,Silver Wind,1,29,
166,ledian,10,405,Bug Buzz,1,53,
166,ledian,11,4,Comet Punch,1,1,3
166,ledian,11,4,Comet Punch,1,9,
166,ledian,11,33,Tackle,1,1,1
166,ledian,11,38,Double-Edge,1,48,
166,ledian,11,48,Supersonic,1,1,2
166,ledian,11,48,Supersonic,1,6,
166,ledian,11,97,Agility,1,36,
166,ledian,11,113,Light Screen,1,14,1
166,ledian,11,115,Reflect,1,14,2
166,ledian,11,129,Swift,1,41,
166,ledian,11,183,Mach Punch,1,17,
166,ledian,11,219,Safeguard,1,14,3
166,ledian,11,226,Baton Pass,1,24,
166,ledian,11,318,Silver Wind,1,29,
166,ledian,11,405,Bug Buzz,1,53,
166,ledian,12,4,Comet Punch,1,15,
166,ledian,12,33,Tackle,1,1,1
166,ledian,12,38,Double-Edge,1,60,
166,ledian,12,48,Supersonic,1,1,2
166,ledian,12,48,Supersonic,1,8,
166,ledian,12,97,Agility,1,51,
166,ledian,12,113,Light Screen,1,24,
166,ledian,12,115,Reflect,1,24,3
166,ledian,12,129,Swift,1,42,
166,ledian,12,219,Safeguard,1,24,4
166,ledian,12,226,Baton Pass,1,33,
166,ledian,13,4,Comet Punch,1,15,
166,ledian,13,33,Tackle,1,1,1
166,ledian,13,38,Double-Edge,1,60,
166,ledian,13,48,Supersonic,1,1,2
166,ledian,13,48,Supersonic,1,8,
