id,pokedex_version_id,flavor_text
171,4,The light it emits is so bright that it can illuminatethe sea's surface from a depth of over three miles.
171,5,It blinds prey with an intense burst of light then swallows the immobilized prey in a single gulp.
171,6,This Pokemon uses the bright part of its body whichchanged from a dorsal fin to lure prey.
171,7,LANTURN is nicknamed 'the deep-sea star' for its illuminated antenna. This Pokemon produces light bycausing a chemical reaction between bacteria and its bodily fluids inside the antenna.
171,8,LANTURN is known to emit light. If you peer down into the dark sea from a ship at night you can sometimes seethis Pokemon's light rising from the depths where it swims. It gives the sea an appearance of a starlit night.
171,9,The light-emitting orbs on its back are very bright. They are formed from a part of its dorsal fin. This Pokemon illuminates the inky darkness of deep seas.
171,10,It blinds prey with an intense burst of light then swallows the immobilized prey in a single gulp.
171,11,The light it emits is so bright that it can illuminate the sea's surface from a depth of over three miles.
171,12,LANTURN's light can shine up from great depths. It is nicknamed 'The Deep-Sea Star.'
171,13,LANTURN's light can shine up from great depths. It is nicknamed 'The Deep-Sea Star.'
171,14,LANTURN's light can shine up from great depths. It is nicknamed 'The Deep-Sea Star.'
171,15,The light it emits is so bright that it can illuminate the sea's surface from a depth of over three miles.
171,16,It blinds prey with an intense burst of light. With the prey incapacitated the Pokemon swallows it in a single gulp.
171,17,Lanturn's light can shine up from great depths. It is nicknamed 'The Deep-Sea Star.'
171,18,Lanturn's light can shine up from great depths. It is nicknamed 'The Deep-Sea Star.'
171,21,Lanturn's light can shine up from great depths. It is nicknamed 'The Deep-Sea Star.'
171,22,Lanturn's light can shine up from great depths. It is nicknamed 'The Deep-Sea Star.'
171,23,Lanturn's light can shine up from great depths. It is nicknamed 'The Deep-Sea Star.'
171,24,It blinds prey with an intense burst of light. With the prey incapacitated the Pokemon swallows it in a single gulp.
171,25,Lanturn is nicknamed 'the deep-sea star' for its illuminated antenna. This Pokemon produces light by causing a chemical reaction between bacteria and its bodily fluids inside the antenna.
171,26,Lanturn is known to emit light. If you peer down into the dark sea from a ship at night you can sometimes see this Pokemon's light rising from the depths where it swims. It gives the sea an appearance of a starlit night.
