id,pokedex_version_id,flavor_text
134,1,Lives close to water. Its long tail is ridgedwith a fin which is often mistaken for a mermaid's.
134,2,Lives close to water. Its long tail is ridgedwith a fin which is often mistaken for a mermaid's.
134,3,Its cell structure is similar to water molecules.It will melt away and become invis ible in water.
134,4,When VAPOREON's fins begin to vi brate it is asign that rain will come within a few hours.
134,5,It prefers beauti ful shores. With cells similar towater molecules it could melt in water.
134,6,As it uses the fins on the tip of its tail toswim it blends with the water perfectly.
134,7,VAPOREON underwent a spontaneous mutation and grew fins and gills that allow it to live underwater.This Pokemon has the ability to freely control water.
134,8,VAPOREON underwent a spontaneous mutation and grew fins and gills that allow it to live underwater.This Pokemon has the ability to freely control water.
134,9,VAPOREON underwent a spontaneous mutation and grew fins and gills that allow them to live underwater. They have the ability to freely control water.
134,10,Its body's cellular structure is similar to the molecular composition of water. It can melt invisibly in water.
134,11,Lives close to water. Its long tail is ridged with a fin which is often mistaken for a mermaid's.
134,12,It has evolved to be suitable for an aquatic life. It can invisibly melt away into water.
134,13,It has evolved to be suitable for an aquatic life. It can invisibly melt away into water.
134,14,Its cell composition is similar to water molecules. As a result it can melt away into water.
134,15,When VAPOREON's fins begin to vibrate it is a sign that rain will come within a few hours.
134,16,It prefers beautiful shores. With cells similar to water molecules it could melt in water.
134,17,Its cell composition is similar to water molecules. As a result it can melt away into water.
134,18,Its cell composition is similar to water molecules. As a result it can melt away into water.
134,21,Its cell composition is similar to water molecules. As a result it can't be seen when it melts away into water.
134,22,Its cell composition is similar to water molecules. As a result it can't be seen when it melts away into water.
134,23,It prefers beautiful shores. With cells similar to water molecules it could melt in water.
134,24,It has evolved to be suitable for an aquatic life. It can invisibly melt away into water.
134,25,Vaporeon underwent a spontaneous mutation and grew fins and gills that allow it to live underwater. This Pokemon has the ability to freely control water.
134,26,Vaporeon underwent a spontaneous mutation and grew fins and gills that allow it to live underwater. This Pokemon has the ability to freely control water.
