id,pokedex_version_id,flavor_text
46,1,Burrows to suck tree roots. The mushrooms on itsback grow by draw ing nutrients from the bug host.
46,2,Burrows to suck tree roots. The mushrooms on itsback grow by draw ing nutrients from the bug host.
46,3,Burrows under the ground to gnaw on tree roots. Themushrooms on its back absorb most of the nutrition.
46,4,It is doused with mushroom spores when it is born.As its body grows mushrooms sprout from its back.
46,5,As its body grows large oriental mushrooms namedtochukaso start sprouting out of its back.
46,6,The tochukaso growing on this Pokemon's backorders it to extract juice from tree trunks.
46,7,PARAS has parasitic mushrooms growing on its back called tochukaso. They grow large by drawing nutrients from the BUGPokemon host. They are highly valued as a medicine for extending life.
46,8,PARAS has parasitic mushrooms growing on its back called tochukaso. They grow large by drawing nutrients from thisBUG Pokemon host. They are highly valued as a medicine for extending life.
46,9,A PARAS has parasitic tochukaso mushrooms growing on its back. They grow by drawing nutrients from the host. They are valued as a medicine for long life.
46,10,Growing out of the bug's back are mushrooms called tochukaso. The mushrooms grow with the bug host.
46,11,Burrows to suck tree roots. The mushrooms on its back grow by drawing nutrients from the bug host.
46,12,Mushrooms named tochukaso grow on its back. They grow along with the host PARAS.
46,13,Mushrooms named tochukaso grow on its back. They grow along with the host PARAS.
46,14,Mushrooms named tochukaso grow on its back. They grow along with the host PARAS.
46,15,It is doused with mushroom spores when it is born. As its body grows mushrooms sprout from its back.
46,16,As its body grows large mushrooms named tochukaso start sprouting out of its back.
46,17,Mushrooms named tochukaso grow on its back. They grow along with the host Paras.
46,18,Mushrooms named tochukaso grow on its back. They grow along with the host Paras.
46,21,Mushrooms named tochukaso grow on its back. They grow along with the host Paras.
46,22,Mushrooms named tochukaso grow on its back. They grow along with the host Paras.
46,23,Growing out of the bug's back are mushrooms called tochukaso. The mushrooms grow with the bug host.
46,24,Burrows under the ground to gnaw on tree roots. The mushrooms on its back absorb most of the nutrition.
46,25,Paras has parasitic mushrooms growing on its back called tochukaso. They grow large by drawing nutrients from this Bug Pokemon host. They are highly valued as a medicine for extending life.
46,26,Paras has parasitic mushrooms growing on its back called tochukaso. They grow large by drawing nutrients from this Bug Pokemon host. They are highly valued as a medicine for extending life.
