pokemon_id,identifier,version_group_id,move_id,move_name,pokemon_move_method_id,level,order
356,dusclops,5,20,Bind,1,1,1
356,dusclops,5,43,Leer,1,1,2
356,dusclops,5,50,Disable,1,1,4
356,dusclops,5,50,Disable,1,5,
356,dusclops,5,101,Night Shade,1,1,3
356,dusclops,5,109,Confuse Ray,1,23,
356,dusclops,5,174,Curse,1,34,
356,dusclops,5,193,Foresight,1,12,
356,dusclops,5,212,Mean Look,1,51,
356,dusclops,5,228,Pursuit,1,27,
356,dusclops,5,248,Future Sight,1,58,
356,dusclops,5,261,Will-O-Wisp,1,41,
356,dusclops,5,310,Astonish,1,16,
356,dusclops,5,325,Shadow Punch,1,37,
356,dusclops,6,20,Bind,1,1,1
356,dusclops,6,43,Leer,1,1,2
356,dusclops,6,50,Disable,1,1,4
356,dusclops,6,50,Disable,1,5,
356,dusclops,6,101,Night Shade,1,1,3
356,dusclops,6,109,Confuse Ray,1,23,
356,dusclops,6,174,Curse,1,34,
356,dusclops,6,193,Foresight,1,12,
356,dusclops,6,212,Mean Look,1,51,
356,dusclops,6,228,Pursuit,1,27,
356,dusclops,6,248,Future Sight,1,58,
356,dusclops,6,261,Will-O-Wisp,1,41,
356,dusclops,6,310,Astonish,1,16,
356,dusclops,6,325,Shadow Punch,1,37,
356,dusclops,7,20,Bind,1,1,1
356,dusclops,7,43,Leer,1,1,2
356,dusclops,7,50,Disable,1,1,4
356,dusclops,7,50,Disable,1,5,
356,dusclops,7,101,Night Shade,1,1,3
356,dusclops,7,109,Confuse Ray,1,23,
356,dusclops,7,174,Curse,1,34,
356,dusclops,7,193,Foresight,1,12,
356,dusclops,7,212,Mean Look,1,51,
356,dusclops,7,228,Pursuit,1,27,
356,dusclops,7,248,Future Sight,1,58,
356,dusclops,7,261,Will-O-Wisp,1,41,
356,dusclops,7,310,Astonish,1,16,
356,dusclops,7,325,Shadow Punch,1,37,
356,dusclops,8,7,Fire Punch,1,1,1
356,dusclops,8,8,Ice Punch,1,1,2
356,dusclops,8,9,Thunder Punch,1,1,3
356,dusclops,8,20,Bind,1,1,5
356,dusclops,8,43,Leer,1,1,6
356,dusclops,8,50,Disable,1,1,8
356,dusclops,8,50,Disable,1,6,
356,dusclops,8,101,Night Shade,1,1,7
356,dusclops,8,109,Confuse Ray,1,17,
356,dusclops,8,174,Curse,1,30,
356,dusclops,8,193,Foresight,1,9,
356,dusclops,8,212,Mean Look,1,43,
356,dusclops,8,228,Pursuit,1,25,
356,dusclops,8,248,Future Sight,1,61,
356,dusclops,8,261,Will-O-Wisp,1,33,
356,dusclops,8,310,Astonish,1,14,
356,dusclops,8,325,Shadow Punch,1,37,
356,dusclops,8,356,Gravity,1,1,4
356,dusclops,8,371,Payback,1,51,
356,dusclops,8,425,Shadow Sneak,1,22,
356,dusclops,9,7,Fire Punch,1,1,1
356,dusclops,9,8,Ice Punch,1,1,2
356,dusclops,9,9,Thunder Punch,1,1,3
356,dusclops,9,20,Bind,1,1,5
356,dusclops,9,43,Leer,1,1,6
356,dusclops,9,50,Disable,1,1,8
356,dusclops,9,50,Disable,1,6,
356,dusclops,9,101,Night Shade,1,1,7
356,dusclops,9,109,Confuse Ray,1,17,
356,dusclops,9,174,Curse,1,30,
356,dusclops,9,193,Foresight,1,9,
356,dusclops,9,212,Mean Look,1,43,
356,dusclops,9,228,Pursuit,1,25,
356,dusclops,9,248,Future Sight,1,61,
356,dusclops,9,261,Will-O-Wisp,1,33,
356,dusclops,9,310,Astonish,1,14,
356,dusclops,9,325,Shadow Punch,1,37,
356,dusclops,9,356,Gravity,1,1,4
356,dusclops,9,371,Payback,1,51,
356,dusclops,9,425,Shadow Sneak,1,22,
356,dusclops,10,7,Fire Punch,1,1,1
356,dusclops,10,8,Ice Punch,1,1,2
356,dusclops,10,9,Thunder Punch,1,1,3
356,dusclops,10,20,Bind,1,1,5
356,dusclops,10,43,Leer,1,1,6
356,dusclops,10,50,Disable,1,1,8
356,dusclops,10,50,Disable,1,6,
356,dusclops,10,101,Night Shade,1,1,7
356,dusclops,10,109,Confuse Ray,1,17,
356,dusclops,10,174,Curse,1,30,
356,dusclops,10,193,Foresight,1,9,
356,dusclops,10,212,Mean Look,1,43,
356,dusclops,10,228,Pursuit,1,25,
356,dusclops,10,248,Future Sight,1,61,
356,dusclops,10,261,Will-O-Wisp,1,33,
356,dusclops,10,310,Astonish,1,14,
356,dusclops,10,325,Shadow Punch,1,37,
356,dusclops,10,356,Gravity,1,1,4
356,dusclops,10,371,Payback,1,51,
356,dusclops,10,425,Shadow Sneak,1,22,
356,dusclops,11,7,Fire Punch,1,1,1
356,dusclops,11,8,Ice Punch,1,1,2
356,dusclops,11,9,Thunder Punch,1,1,3
356,dusclops,11,20,Bind,1,1,5
356,dusclops,11,43,Leer,1,1,6
356,dusclops,11,50,Disable,1,1,8
356,dusclops,11,50,Disable,1,6,
356,dusclops,11,101,Night Shade,1,1,7
356,dusclops,11,109,Confuse Ray,1,17,
356,dusclops,11,174,Curse,1,30,
356,dusclops,11,193,Foresight,1,9,
356,dusclops,11,212,Mean Look,1,49,
356,dusclops,11,228,Pursuit,1,25,
356,dusclops,11,248,Future Sight,1,61,
356,dusclops,11,261,Will-O-Wisp,1,33,
356,dusclops,11,310,Astonish,1,14,
356,dusclops,11,325,Shadow Punch,1,37,
