id,pokedex_version_id,flavor_text
451,12,It grips prey with its tail claws and injects poison. It tenaciously hangs on until the poison takes.
451,13,It lives in arid lands. It buries itself in sand and lies in wait for unsuspecting prey.
451,14,As soon as the tail claws close its needle tips secrete poison. It can survive a year without food.
451,15,It burrows under the sand to lie in wait for prey. Its tail claws can inject its prey with a savage poison.
451,16,It burrows under the sand to lie in wait for prey. Its tail claws can inject its prey with a savage poison.
451,17,As soon as the tail claws close its needle tips secrete poison. It can survive a year without food.
451,18,As soon as the tail claws close its needle tips secrete poison. It can survive a year without food.
451,21,It lives in arid regions and can go without food for a year while waiting for prey.
451,22,It lives in arid regions and can go without food for a year while waiting for prey.
451,23,It grips prey with its tail claws and injects poison. It tenaciously hangs on until the poison takes.
451,24,It burrows under the sand to lie in wait for prey. Its tail claws can inject its prey with a savage poison.
451,25,It grips prey with its tail claws and injects poison. It tenaciously hangs on until the poison takes.
451,26,It burrows under the sand to lie in wait for prey. Its tail claws can inject its prey with a savage poison.
