pokemon_id,identifier,version_group_id,move_id,move_name,pokemon_move_method_id,level,order
128,tauros,1,23,Stomp,1,21,
128,tauros,1,32,Horn Drill,4,0,
128,tauros,1,33,Tackle,1,1,
128,tauros,1,34,Body Slam,4,0,
128,tauros,1,36,Take Down,1,51,
128,tauros,1,36,Take Down,4,0,
128,tauros,1,38,Double-Edge,4,0,
128,tauros,1,39,Tail Whip,1,28,
128,tauros,1,43,Leer,1,35,
128,tauros,1,58,Ice Beam,4,0,
128,tauros,1,59,Blizzard,4,0,
128,tauros,1,63,Hyper Beam,4,0,
128,tauros,1,70,Strength,4,0,
128,tauros,1,85,Thunderbolt,4,0,
128,tauros,1,87,Thunder,4,0,
128,tauros,1,89,Earthquake,4,0,
128,tauros,1,90,Fissure,4,0,
128,tauros,1,92,Toxic,4,0,
128,tauros,1,99,Rage,1,44,
128,tauros,1,99,Rage,4,0,
128,tauros,1,102,Mimic,4,0,
128,tauros,1,104,Double Team,4,0,
128,tauros,1,117,Bide,4,0,
128,tauros,1,126,Fire Blast,4,0,
128,tauros,1,130,Skull Bash,4,0,
128,tauros,1,156,Rest,4,0,
128,tauros,1,164,Substitute,4,0,
128,tauros,2,23,Stomp,1,21,
128,tauros,2,32,Horn Drill,4,0,
128,tauros,2,33,Tackle,1,1,
128,tauros,2,34,Body Slam,4,0,
128,tauros,2,36,Take Down,1,51,
128,tauros,2,36,Take Down,4,0,
128,tauros,2,38,Double-Edge,4,0,
128,tauros,2,39,Tail Whip,1,28,
128,tauros,2,43,Leer,1,35,
128,tauros,2,58,Ice Beam,4,0,
128,tauros,2,59,Blizzard,4,0,
128,tauros,2,63,Hyper Beam,4,0,
128,tauros,2,70,Strength,4,0,
128,tauros,2,85,Thunderbolt,4,0,
128,tauros,2,87,Thunder,4,0,
128,tauros,2,89,Earthquake,4,0,
128,tauros,2,90,Fissure,4,0,
128,tauros,2,92,Toxic,4,0,
128,tauros,2,99,Rage,1,44,
128,tauros,2,99,Rage,4,0,
128,tauros,2,102,Mimic,4,0,
128,tauros,2,104,Double Team,4,0,
128,tauros,2,117,Bide,4,0,
128,tauros,2,126,Fire Blast,4,0,
128,tauros,2,130,Skull Bash,4,0,
128,tauros,2,156,Rest,4,0,
128,tauros,2,164,Substitute,4,0,
128,tauros,3,29,Headbutt,4,0,
128,tauros,3,30,Horn Attack,1,13,
128,tauros,3,33,Tackle,1,1,
128,tauros,3,36,Take Down,1,53,
128,tauros,3,37,Thrash,1,43,
128,tauros,3,39,Tail Whip,1,4,
128,tauros,3,57,Surf,4,0,
128,tauros,3,59,Blizzard,4,0,
128,tauros,3,63,Hyper Beam,4,0,
128,tauros,3,70,Strength,4,0,
128,tauros,3,87,Thunder,4,0,
128,tauros,3,89,Earthquake,4,0,
128,tauros,3,92,Toxic,4,0,
128,tauros,3,99,Rage,1,8,
128,tauros,3,104,Double Team,4,0,
