id,pokedex_version_id,flavor_text
277,7,SWELLOW flies high above our heads making graceful arcs in the sky. This Pokemon dives at a steep angle assoon as it spots its prey. The hapless prey is tightly grasped by SWELLOW's clawed feet preventing escape.
277,8,SWELLOW is very conscientious about the upkeep of its glossy wings. Once two SWELLOW are gathered theydiligently take care of cleaning each other's wings.
277,9,A SWELLOW dives upon prey from far above. It never misses its targets. It takes to the skies in search of lands with a warm climate.
277,10,If its two tail feathers are standing at attention it is proof of good health. It soars elegantly in the sky.
277,11,If its two tail feathers are standing at attention it is proof of good health. It soars elegantly in the sky.
277,12,It circles the sky in search of prey. When it spots one it dives steeply to catch the prey.
277,13,It circles the sky in search of prey. When it spots one it dives steeply to catch the prey.
277,14,It circles the sky in search of prey. When it spots one it dives steeply to catch the prey.
277,15,It dives at a steep angle as soon as it spots its prey. It catches its prey with sharp claws.
277,16,It dives at a steep angle as soon as it spots its prey. It catches its prey with sharp claws.
277,17,It circles the sky in search of prey. When it spots one it dives steeply to catch the prey.
277,18,It circles the sky in search of prey. When it spots one it dives steeply to catch the prey.
277,21,It circles the sky in search of prey. When it spots one it dives steeply to catch the prey.
277,22,It circles the sky in search of prey. When it spots one it dives steeply to catch the prey.
277,23,If its two tail feathers are standing at attention it is proof of good health. It soars elegantly in the sky.
277,24,It dives at a steep angle as soon as it spots its prey. It catches its prey with sharp claws.
277,25,Swellow flies high above our heads making graceful arcs in the sky. This Pokemon dives at a steep angle as soon as it spots its prey. The hapless prey is tightly grasped by Swellow's clawed feet preventing escape.
277,26,Swellow is very conscientious about the upkeep of its glossy wings. Once two Swellow are gathered they diligently take care of cleaning each other's wings.
