pokemon_id,identifier,version_group_id,move_id,move_name,pokemon_move_method_id,level,order
321,wailord,5,45,Growl,1,1,2
321,wailord,5,45,Growl,1,5,
321,wailord,5,54,Mist,1,32,
321,wailord,5,55,Water Gun,1,1,3
321,wailord,5,55,Water Gun,1,10,
321,wailord,5,56,Hydro Pump,1,59,
321,wailord,5,133,Amnesia,1,52,
321,wailord,5,150,Splash,1,1,1
321,wailord,5,156,Rest,1,37,
321,wailord,5,205,Rollout,1,1,4
321,wailord,5,205,Rollout,1,14,
321,wailord,5,250,Whirlpool,1,19,
321,wailord,5,310,Astonish,1,23,
321,wailord,5,323,Water Spout,1,44,
321,wailord,5,352,Water Pulse,1,28,
321,wailord,6,45,Growl,1,1,2
321,wailord,6,45,Growl,1,5,
321,wailord,6,54,Mist,1,32,
321,wailord,6,55,Water Gun,1,1,3
321,wailord,6,55,Water Gun,1,10,
321,wailord,6,56,Hydro Pump,1,59,
321,wailord,6,133,Amnesia,1,52,
321,wailord,6,150,Splash,1,1,1
321,wailord,6,156,Rest,1,37,
321,wailord,6,205,Rollout,1,1,4
321,wailord,6,205,Rollout,1,14,
321,wailord,6,250,Whirlpool,1,19,
321,wailord,6,310,Astonish,1,23,
321,wailord,6,323,Water Spout,1,44,
321,wailord,6,352,Water Pulse,1,28,
321,wailord,7,45,Growl,1,1,2
321,wailord,7,45,Growl,1,5,
321,wailord,7,54,Mist,1,32,
321,wailord,7,55,Water Gun,1,1,3
321,wailord,7,55,Water Gun,1,10,
321,wailord,7,56,Hydro Pump,1,59,
321,wailord,7,133,Amnesia,1,52,
321,wailord,7,150,Splash,1,1,1
321,wailord,7,156,Rest,1,37,
321,wailord,7,205,Rollout,1,1,4
321,wailord,7,205,Rollout,1,14,
321,wailord,7,250,Whirlpool,1,19,
321,wailord,7,310,Astonish,1,23,
321,wailord,7,323,Water Spout,1,44,
321,wailord,7,352,Water Pulse,1,28,
321,wailord,8,45,Growl,1,1,2
321,wailord,8,45,Growl,1,4,
321,wailord,8,54,Mist,1,24,
321,wailord,8,55,Water Gun,1,1,3
321,wailord,8,55,Water Gun,1,7,
321,wailord,8,56,Hydro Pump,1,62,
321,wailord,8,133,Amnesia,1,37,
321,wailord,8,150,Splash,1,1,1
321,wailord,8,156,Rest,1,27,
321,wailord,8,205,Rollout,1,1,4
321,wailord,8,205,Rollout,1,11,
321,wailord,8,250,Whirlpool,1,14,
321,wailord,8,291,Dive,1,46,
321,wailord,8,310,Astonish,1,17,
321,wailord,8,323,Water Spout,1,34,
321,wailord,8,340,Bounce,1,54,
321,wailord,8,352,Water Pulse,1,21,
321,wailord,8,362,Brine,1,31,
321,wailord,9,45,Growl,1,1,2
321,wailord,9,45,Growl,1,4,
321,wailord,9,54,Mist,1,24,
321,wailord,9,55,Water Gun,1,1,3
321,wailord,9,55,Water Gun,1,7,
321,wailord,9,56,Hydro Pump,1,62,
321,wailord,9,133,Amnesia,1,37,
321,wailord,9,150,Splash,1,1,1
321,wailord,9,156,Rest,1,27,
321,wailord,9,205,Rollout,1,1,4
321,wailord,9,205,Rollout,1,11,
321,wailord,9,250,Whirlpool,1,14,
321,wailord,9,291,Dive,1,46,
321,wailord,9,310,Astonish,1,17,
321,wailord,9,323,Water Spout,1,34,
321,wailord,9,340,Bounce,1,54,
321,wailord,9,352,Water Pulse,1,21,
321,wailord,9,362,Brine,1,31,
321,wailord,10,45,Growl,1,1,2
321,wailord,10,45,Growl,1,4,
321,wailord,10,54,Mist,1,24,
321,wailord,10,55,Water Gun,1,1,3
321,wailord,10,55,Water Gun,1,7,
321,wailord,10,56,Hydro Pump,1,62,
321,wailord,10,133,Amnesia,1,37,
321,wailord,10,150,Splash,1,1,1
321,wailord,10,156,Rest,1,27,
321,wailord,10,205,Rollout,1,1,4
321,wailord,10,205,Rollout,1,11,
321,wailord,10,250,Whirlpool,1,14,
321,wailord,10,291,Dive,1,46,
321,wailord,10,310,Astonish,1,17,
321,wailord,10,323,Water Spout,1,34,
321,wailord,10,340,Bounce,1,54,
321,wailord,10,352,Water Pulse,1,21,
321,wailord,10,362,Brine,1,31,
321,wailord,11,45,Growl,1,1,2
321,wailord,11,45,Growl,1,4,
321,wailord,11,54,Mist,1,24,
321,wailord,11,55,Water Gun,1,1,3
321,wailord,11,55,Water Gun,1,7,
321,wailord,11,56,Hydro Pump,1,62,
321,wailord,11,133,Amnesia,1,37,
321,wailord,11,150,Splash,1,1,1
321,wailord,11,156,Rest,1,27,
321,wailord,11,205,Rollout,1,1,4
321,wailord,11,205,Rollout,1,11,
321,wailord,11,250,Whirlpool,1,14,
321,wailord,11,291,Dive,1,46,
321,wailord,11,310,Astonish,1,17,
321,wailord,11,323,Water Spout,1,34,
321,wailord,11,340,Bounce,1,54,
321,wailord,11,352,Water Pulse,1,21,
321,wailord,11,362,Brine,1,31,
321,wailord,11,484,Heavy Slam,1,70,
321,wailord,12,45,Growl,1,1,2
321,wailord,12,45,Growl,1,5,
321,wailord,12,54,Mist,1,32,
321,wailord,12,55,Water Gun,1,1,3
321,wailord,12,55,Water Gun,1,10,
321,wailord,12,56,Hydro Pump,1,59,
321,wailord,12,133,Amnesia,1,52,
321,wailord,12,150,Splash,1,1,1
321,wailord,12,156,Rest,1,37,
321,wailord,12,205,Rollout,1,1,4
321,wailord,12,205,Rollout,1,14,
321,wailord,12,250,Whirlpool,1,19,
321,wailord,12,310,Astonish,1,23,
321,wailord,12,323,Water Spout,1,44,
321,wailord,12,352,Water Pulse,1,28,
321,wailord,13,45,Growl,1,1,2
321,wailord,13,45,Growl,1,5,
321,wailord,13,54,Mist,1,32,
321,wailord,13,55,Water Gun,1,1,3
321,wailord,13,55,Water Gun,1,10,
321,wailord,13,56,Hydro Pump,1,59,
321,wailord,13,133,Amnesia,1,52,
321,wailord,13,150,Splash,1,1,1
321,wailord,13,156,Rest,1,37,
321,wailord,13,205,Rollout,1,1,4
321,wailord,13,205,Rollout,1,14,
321,wailord,13,250,Whirlpool,1,19,
321,wailord,13,310,Astonish,1,23,
321,wailord,13,323,Water Spout,1,44,
321,wailord,13,352,Water Pulse,1,28,
321,wailord,14,45,Growl,1,1,2
321,wailord,14,45,Growl,1,4,
321,wailord,14,54,Mist,1,24,
321,wailord,14,55,Water Gun,1,1,3
321,wailord,14,55,Water Gun,1,7,
321,wailord,14,56,Hydro Pump,1,62,
321,wailord,14,133,Amnesia,1,37,
321,wailord,14,150,Splash,1,1,1
321,wailord,14,156,Rest,1,27,
321,wailord,14,205,Rollout,1,1,4
321,wailord,14,205,Rollout,1,11,
321,wailord,14,250,Whirlpool,1,14,
321,wailord,14,291,Dive,1,46,
321,wailord,14,310,Astonish,1,17,
321,wailord,14,323,Water Spout,1,34,
321,wailord,14,340,Bounce,1,54,
321,wailord,14,352,Water Pulse,1,21,
321,wailord,14,362,Brine,1,31,
321,wailord,14,484,Heavy Slam,1,70,
321,wailord,15,45,Growl,1,1,2
321,wailord,15,45,Growl,1,4,
321,wailord,15,54,Mist,1,24,
321,wailord,15,55,Water Gun,1,1,3
321,wailord,15,55,Water Gun,1,7,
321,wailord,15,56,Hydro Pump,1,62,
321,wailord,15,133,Amnesia,1,37,
321,wailord,15,150,Splash,1,1,1
321,wailord,15,156,Rest,1,27,
321,wailord,15,205,Rollout,1,1,4
321,wailord,15,205,Rollout,1,11,
