pokemon_id,identifier,version_group_id,move_id,move_name,pokemon_move_method_id,level,order
4,charmander,1,5,Mega Punch,4,0,
4,charmander,1,10,Scratch,1,1,1
4,charmander,1,14,Swords Dance,4,0,
4,charmander,1,15,Cut,4,0,
4,charmander,1,25,Mega Kick,4,0,
4,charmander,1,34,Body Slam,4,0,
4,charmander,1,36,Take Down,4,0,
4,charmander,1,38,Double-Edge,4,0,
4,charmander,1,43,Leer,1,15,
4,charmander,1,45,Growl,1,1,2
4,charmander,1,52,Ember,1,9,
4,charmander,1,53,Flamethrower,1,38,
4,charmander,1,66,Submission,4,0,
4,charmander,1,68,Counter,4,0,
4,charmander,1,69,Seismic Toss,4,0,
4,charmander,1,70,Strength,4,0,
4,charmander,1,82,Dragon Rage,4,0,
4,charmander,1,83,Fire Spin,1,46,
4,charmander,1,91,Dig,4,0,
4,charmander,1,92,Toxic,4,0,
4,charmander,1,99,Rage,1,22,
4,charmander,1,99,Rage,4,0,
4,charmander,1,102,Mimic,4,0,
4,charmander,1,104,Double Team,4,0,
4,charmander,1,115,Reflect,4,0,
4,charmander,1,117,Bide,4,0,
4,charmander,1,126,Fire Blast,4,0,
4,charmander,1,129,Swift,4,0,
4,charmander,1,130,Skull Bash,4,0,
4,charmander,1,156,Rest,4,0,
4,charmander,1,163,Slash,1,30,
4,charmander,1,164,Substitute,4,0,
4,charmander,2,5,Mega Punch,4,0,
4,charmander,2,10,Scratch,1,1,1
4,charmander,2,14,Swords Dance,4,0,
4,charmander,2,15,Cut,4,0,
4,charmander,2,25,Mega Kick,4,0,
4,charmander,2,34,Body Slam,4,0,
4,charmander,2,36,Take Down,4,0,
4,charmander,2,38,Double-Edge,4,0,
4,charmander,2,43,Leer,1,15,
4,charmander,2,45,Growl,1,1,2
4,charmander,2,52,Ember,1,9,
4,charmander,2,53,Flamethrower,1,38,
4,charmander,2,66,Submission,4,0,
4,charmander,2,68,Counter,4,0,
4,charmander,2,69,Seismic Toss,4,0,
4,charmander,2,70,Strength,4,0,
4,charmander,2,82,Dragon Rage,4,0,
4,charmander,2,83,Fire Spin,1,46,
4,charmander,2,91,Dig,4,0,
4,charmander,2,92,Toxic,4,0,
4,charmander,2,99,Rage,1,22,
4,charmander,2,99,Rage,4,0,
4,charmander,2,102,Mimic,4,0,
4,charmander,2,104,Double Team,4,0,
4,charmander,2,115,Reflect,4,0,
4,charmander,2,117,Bide,4,0,
4,charmander,2,126,Fire Blast,4,0,
4,charmander,2,129,Swift,4,0,
4,charmander,2,130,Skull Bash,4,0,
4,charmander,2,156,Rest,4,0,
4,charmander,2,163,Slash,1,30,
4,charmander,2,164,Substitute,4,0,
4,charmander,3,7,Fire Punch,4,0,
4,charmander,3,10,Scratch,1,1,1
4,charmander,3,15,Cut,4,0,
4,charmander,3,29,Headbutt,4,0,
4,charmander,3,44,Bite,2,0,
4,charmander,3,45,Growl,1,1,2
4,charmander,3,52,Ember,1,7,
4,charmander,3,53,Flamethrower,1,31,
4,charmander,3,70,Strength,4,0,
4,charmander,3,82,Dragon Rage,1,43,
4,charmander,3,83,Fire Spin,1,49,
4,charmander,3,91,Dig,4,0,
4,charmander,3,92,Toxic,4,0,
4,charmander,3,99,Rage,1,19,
4,charmander,3,104,Double Team,4,0,
4,charmander,3,108,Smokescreen,1,13,
4,charmander,3,111,Defense Curl,4,0,
4,charmander,3,126,Fire Blast,4,0,
4,charmander,3,129,Swift,4,0,
4,charmander,3,156,Rest,4,0,
4,charmander,3,157,Rock Slide,2,0,
4,charmander,3,163,Slash,1,37,
4,charmander,3,173,Snore,4,0,
4,charmander,3,174,Curse,4,0,
4,charmander,3,182,Protect,4,0,
4,charmander,3,184,Scary Face,1,25,
4,charmander,3,187,Belly Drum,2,0,
4,charmander,3,189,Mud-Slap,4,0,
4,charmander,3,200,Outrage,2,0,
4,charmander,3,203,Endure,4,0,
4,charmander,3,207,Swagger,4,0,
4,charmander,3,210,Fury Cutter,4,0,
4,charmander,3,213,Attract,4,0,
4,charmander,3,214,Sleep Talk,4,0,
4,charmander,3,216,Return,4,0,
4,charmander,3,218,Frustration,4,0,
4,charmander,3,223,Dynamic Punch,4,0,
4,charmander,3,225,Dragon Breath,4,0,
4,charmander,3,231,Iron Tail,4,0,
4,charmander,3,237,Hidden Power,4,0,
