id,pokedex_version_id,flavor_text
19,1,Bites anything when it attacks. Small and veryquick it is a common sight in many places.
19,2,Bites anything when it attacks. Small and veryquick it is a common sight in many places.
19,3,Will chew on any thing with its fangs. If you seeone it is certain that 40 more live in the area.
19,4,It eats anything. Wherever food is available it willsettle down and produce offspring continuously.
19,5,Living wherever there is food available itceaselessly scav enges for edibles the entire day.
19,6,This Pokemon's impressive vital ity allows it tolive anywhere. It also multiplies very quickly.
19,7,RATTATA is cautious in the extreme. Even while it is asleep it constantly listens by moving its ears around.It is not picky about where it lives - it will make its nest anywhere.
19,8,RATTATA is cautious in the extreme. Even while it is asleep it constantly listens by moving its ears around.It is not picky about where it lives - it will make its nest anywhere.
19,9,A RATTATA is cautious in the extreme. Even while it is asleep it constantly moves its ears and listens for danger. It will make its nest anywhere.
19,10,Its fangs are long and very sharp. They grow continuously so it gnaws on hard things to whittle them down.
19,11,Bites anything when it attacks. Small and very quick it is a common sight in many places.
19,12,Cautious in the extreme its hardy vitality lets it live in any kind of environment.
19,13,Cautious in the extreme its hardy vitality lets it live in any kind of environment.
19,14,Cautious in the extreme its hardy vitality lets it live in any kind of environment.
19,15,It eats anything. Wherever food is available it will settle down and produce offspring continuously.
19,16,Living wherever there is food available it ceaselessly scavenges for edibles the entire day.
19,17,Cautious in the extreme its hardy vitality lets it live in any kind of environment.
19,18,Cautious in the extreme its hardy vitality lets it live in any kind of environment.
19,21,It searches for food all day. It gnaws on hard objects to wear down its fangs which grow constantly during its lifetime.
19,22,It searches for food all day. It gnaws on hard objects to wear down its fangs which grow constantly during its lifetime.
19,23,Living wherever there is food available it ceaselessly scavenges for edibles the entire day.
19,24,Its fangs are long and very sharp. They grow continuously so it gnaws on hard things to whittle them down.
19,25,Rattata is cautious in the extreme. Even while it is asleep it constantly listens by moving its ears around. It is not picky about where it lives - it will make its nest anywhere.
19,26,Rattata is cautious in the extreme. Even while it is asleep it constantly listens by moving its ears around. It is not picky about where it lives - it will make its nest anywhere.
