id,pokedex_version_id,game_name,flavor_text
490,12,Diamond,Born on a cold seafloor it will swim great distances to return to its birthplace.
490,13,Pearl,Water makes up 80% of its body. This Pokemon is easily affected by its environment.
490,14,Platinum,It is born with a wondrous power that lets it bond with any kind of Pokemon.
490,15,HeartGold,It starts its life with a wondrous power that permits it to bond with any kind of Pokemon.
490,16,SoulSilver,It starts its life with a wondrous power that permits it to bond with any kind of Pokemon.
490,17,Black,It is born with a wondrous power that lets it bond with any kind of Pokemon.
490,18,White,It is born with a wondrous power that lets it bond with any kind of Pokemon.
490,21,Black 2,It is born with a wondrous power that lets it bond with any kind of Pokemon.
490,22,White 2,It is born with a wondrous power that lets it bond with any kind of Pokemon.
490,23,X,It is born with a wondrous power that lets it bond with any kind of Pokemon.
490,24,Y,It starts its life with a wondrous power that permits it to bond with any kind of Pokemon.
490,25,Omega Ruby,It is born with a wondrous power that lets it bond with any kind of Pokemon.
490,26,Alpha Sapphire,It starts its life with a wondrous power that permits it to bond with any kind of Pokemon.
