pokemon_id,version_group_id,move_name,level,type,power,accuracy
604,11,Headbutt,1,normal,70,100
604,11,Acid,1,poison,40,100
604,11,Crunch,1,dark,80,100
604,11,Crush Claw,1,normal,75,95
604,11,Discharge,1,electric,80,100
604,14,Headbutt,1,normal,70,100
604,14,Acid,1,poison,40,100
604,14,Crunch,1,dark,80,100
604,14,Crush Claw,1,normal,75,95
604,14,Discharge,1,electric,80,100
604,15,Headbutt,1,normal,70,100
604,15,Thrash,1,normal,120,100
604,15,Acid,1,poison,40,100
604,15,Zap Cannon,1,electric,120,50
604,15,Crunch,1,dark,80,100
604,15,Crush Claw,1,normal,75,95
604,15,Gastro Acid,1,poison,-,100
604,15,Discharge,1,electric,80,100
604,15,Coil,1,poison,-,-
604,15,Ion Deluge,1,electric,-,-
604,16,Headbutt,1,normal,70,100
604,16,Thrash,1,normal,120,100
604,16,Acid,1,poison,40,100
604,16,Zap Cannon,1,electric,120,50
604,16,Crunch,1,dark,80,100
604,16,Crush Claw,1,normal,75,95
604,16,Gastro Acid,1,poison,-,100
604,16,Discharge,1,electric,80,100
604,16,Coil,1,poison,-,-
604,16,Ion Deluge,1,electric,-,-
