id,pokedex_version_id,flavor_text
92,1,Almost invisible this gaseous Pokemon cloaksthe target and puts it to sleep without notice.
92,2,Almost invisible this gaseous Pokemon cloaksthe target and puts it to sleep without notice.
92,3,Said to appear in decrepit deserted buildings. It hasno real shape as it appears to be made of a gas.
92,4,With its gas-like body it can sneak into any place itdesires. However it can be blown away by wind.
92,5,Its thin body is made of gas. It can envelop anopponent of any size and cause suffocation.
92,6,It wraps its op ponent in its gas- like body slowlyweakening its prey by poisoning it through the skin.
92,7,GASTLY is largely composed of gaseous matter. When exposed to a strong wind the gaseous body quickly dwindles away.Groups of this Pokemon cluster under the eaves of houses to escape the ravages of wind.
92,8,GASTLY is largely composed of gaseous matter. When exposed to a strong wind the gaseous body quickly dwindles away.Groups of this Pokemon cluster under the eaves of houses to escape the ravages of wind.
92,9,When exposed to a strong wind a GASTLY's gaseous body quickly dwindles away. They cluster under the eaves of houses to escape the ravages of wind.
92,10,A being that exists as a thin gas. It can topple an Indian elephant by enveloping the prey in two seconds.
92,11,Almost invisible this gaseous Pokemon cloaks the target and puts it to sleep without notice.
92,12,This Pokemon's body is 95% made up of gases which are blown away by strong gusts of wind.
92,13,A Pokemon born from poison gases. It defeats even the largest foes by enveloping them in gas.
92,14,Born from gases anyone would faint if engulfed by its gaseous body which contains poison.
92,15,With its gas-like body it can sneak into any place it desires. However it can be blown away by wind.
92,16,Its body is made of gas. Despite lacking substance it can envelop an opponent of any size and cause suffocation.
92,17,Born from gases anyone would faint if engulfed by its gaseous body which contains poison.
92,18,Born from gases anyone would faint if engulfed by its gaseous body which contains poison.
92,21,Born from gases anyone would faint if engulfed by its gaseous body which contains poison.
92,22,Born from gases anyone would faint if engulfed by its gaseous body which contains poison.
92,23,Its body is made of gas. Despite lacking substance it can envelop an opponent of any size and cause suffocation.
92,24,Born from gases anyone would faint if engulfed by its gaseous body which contains poison.
92,25,Gastly is largely composed of gaseous matter. When exposed to a strong wind the gaseous body quickly dwindles away. Groups of this Pokemon cluster under the eaves of houses to escape the ravages of wind.
92,26,Gastly is largely composed of gaseous matter. When exposed to a strong wind the gaseous body quickly dwindles away. Groups of this Pokemon cluster under the eaves of houses to escape the ravages of wind.
