id,pokedex_version_id,flavor_text
366,7,CLAMPERL's sturdy shell is not only good for protection - it is also used for clamping and catching prey.A fully grown CLAMPERL's shell will be scored with nicks and scratches all over.
366,8,CLAMPERL grows while being protected by its rock-hard shell. When its body becomes too large to fit inside theshell it is sure evidence that this Pokemon is getting close to evolution.
366,9,A CLAMPERL slams its shell closed on prey to prevent escape. The pearl it creates upon evolution is said to be infused with a mysterious energy.
366,10,It is protected by a sturdy shell. Once in a lifetime it makes a magnificent pearl.
366,11,It is protected by a sturdy shell. Once in a lifetime it makes a magnificent pearl.
366,12,It makes a single pearl during its lifetime. The pearl is said to amplify psychic power.
366,13,It makes a single pearl during its lifetime. The pearl is said to amplify psychic power.
366,14,It makes a single pearl during its lifetime. The pearl is said to amplify psychic power.
366,15,When it evolves it makes a mysterious pearl that amplifies psychic powers when it's held.
366,16,When it evolves it makes a mysterious pearl that amplifies psychic powers when it's held.
366,17,It makes a single pearl during its lifetime. The pearl is said to amplify psychic power.
366,18,It makes a single pearl during its lifetime. The pearl is said to amplify psychic power.
366,21,It makes a single pearl during its lifetime. The pearl is said to amplify psychic power.
366,22,It makes a single pearl during its lifetime. The pearl is said to amplify psychic power.
366,23,When it evolves it makes a mysterious pearl that amplifies psychic powers when it's held.
366,24,It is protected by a sturdy shell. Once in a lifetime it makes a magnificent pearl.
366,25,Clamperl's sturdy shell is not only good for protection - it is also used for clamping and catching prey. A fully grown Clamperl's shell will be scored with nicks and scratches all over.
366,26,Clamperl grows while being protected by its rock-hard shell. When its body becomes too large to fit inside the shell it is sure evidence that this Pokemon is getting close to evolution.
