id,pokedex_version_id,game_name,flavor_text
487,12,Diamond,A Pokemon that is said to live in a world on the reverse side of ours. It appears in an ancient cemetery.
487,13,Pearl,A Pokemon that is said to live in a world on the reverse side of ours. It appears in an ancient cemetery.
487,14,Platinum,It was banished for its violence. It silently gazed upon the old world from the Distortion World.
487,15,HeartGold,This Pokemon is said to live in a world on the reverse side of ours where common knowledge is distorted and strange.
487,16,SoulSilver,This Pokemon is said to live in a world on the reverse side of ours where common knowledge is distorted and strange.
487,17,Black,It was banished for its violence. It silently gazed upon the old world from the Distortion World.
487,18,White,It was banished for its violence. It silently gazed upon the old world from the Distortion World.
487,21,Black 2,It was banished for its violence. It silently gazed upon the old world from the Distortion World.
487,22,White 2,It was banished for its violence. It silently gazed upon the old world from the Distortion World.
487,23,X,This Pokemon is said to live in a world on the reverse side of ours where common knowledge is distorted and strange.
487,24,Y,It was banished for its violence. It silently gazed upon the old world from the Distortion World.
487,25,Omega Ruby,This Pokemon is said to live in a world on the reverse side of ours where common knowledge is distorted and strange.
487,26,Alpha Sapphire,It was banished for its violence. It silently gazed upon the old world from the Distortion World.
