id,pokedex_version_id,flavor_text
347,7,ANORITH was regenerated from a prehistoric fossil. This primitive Pokemon once lived in warm seas.It grips its prey firmly between its two large claws.
347,8,ANORITH is said to be a type of Pokemon predecessor with eight wings at the sides of its body.This Pokemon swam in the primordial sea by undulating these eight wings.
347,9,It was resurrected from a fossil using the power of science. It swims by undulating the eight wings at its sides. They were feet that adapted to life in the sea.
347,10,It is a kind of Pokemon progenitor. It uses its extending claws to catch prey hiding among rocks on the seafloor.
347,11,It is a kind of Pokemon progenitor. It uses its extending claws to catch prey hiding among rocks on the seafloor.
347,12,A Pokemon ancestor that was reanimated from a fossil. It lived in the sea and hunted with claws.
347,13,A Pokemon ancestor that was reanimated from a fossil. It lived in the sea and hunted with claws.
347,14,A Pokemon ancestor that was reanimated from a fossil. It lived in the sea and hunted with claws.
347,15,An ancestral Pokemon that lived in the ocean. Over time its eight feet transformed into wings.
347,16,An ancestral Pokemon that lived in the ocean. Over time its eight feet transformed into wings.
347,17,A Pokemon ancestor that was reanimated from a fossil. It lived in the sea and hunted with claws.
347,18,A Pokemon ancestor that was reanimated from a fossil. It lived in the sea and hunted with claws.
347,21,A Pokemon ancestor that was reanimated from a fossil. It lived in the sea and hunted with claws.
347,22,A Pokemon ancestor that was reanimated from a fossil. It lived in the sea and hunted with claws.
347,23,It is a kind of Pokemon progenitor. It uses its extending claws to catch prey hiding among rocks on the seafloor.
347,24,A Pokemon ancestor that was reanimated from a fossil. It lived in the sea and hunted with claws.
347,25,Anorith was regenerated from a prehistoric fossil. This primitive Pokemon once lived in warm seas. It grips its prey firmly between its two large claws.
347,26,Anorith is said to be a type of Pokemon predecessor with eight wings at the sides of its body. This Pokemon swam in the primordial sea by undulating these eight wings.
