id,pokedex_version_id,flavor_text
110,1,Where two kinds of poison gases meet 2 KOFFINGscan fuse into a WEEZING over many years.
110,2,Where two kinds of poison gases meet 2 KOFFINGscan fuse into a WEEZING over many years.
110,3,It lives and grows by absorbing dust germs and poisongases that are contained in toxic waste and garbage.
110,4,If one of the twin KOFFING inflates the other onedeflates. It con stantly mixes its poisonous gases.
110,5,Top-grade perfume is made using its internal poisongases by diluting them to the high est level.
110,6,When it inhales poisonous gases from garbage itsbody expands and its insides smell much worse.
110,7,WEEZING loves the gases given off by rotted kitchen garbage. This Pokemon will find a dirty unkempt house andmake it its home. At night when the people in the house are asleep it will go through the trash.
110,8,WEEZING alternately shrinks and inflates its twin bodies to mix together toxic gases inside.The more the gases are mixed the more powerful the toxins become. The Pokemon also becomes more putrid.
110,9,By diluting its toxic gases with a special process the highest grade of perfume can be extracted. To WEEZING gases emanating from garbage are the ultimate feast.
110,10,Very rarely a sudden mutation can result in two small KOFFING twins becoming conjoined as a WEEZING.
110,11,Where two kinds of poison gases meet two KOFFING can fuse into a WEEZING over many years.
110,12,It grows by feeding on gases released by garbage. Though very rare triplets have been found.
110,13,It grows by feeding on gases released by garbage. Though very rare triplets have been found.
110,14,It grows by feeding on gases released by garbage. Though very rare triplets have been found.
110,15,If one of the twin KOFFING inflates the other one deflates. It constantly mixes its poisonous gases.
110,16,Top-grade perfume is made using its internal poison gases by diluting them to the highest level.
110,17,It grows by feeding on gases released by garbage. Though very rare triplets have been found.
110,18,It grows by feeding on gases released by garbage. Though very rare triplets have been found.
110,21,Inhaling toxic fumes from trash and mixing them inside its body lets it spread an even fouler stench.
110,22,Inhaling toxic fumes from trash and mixing them inside its body lets it spread an even fouler stench.
110,23,If one of the twin Koffing inflates the other one deflates. It constantly mixes its poisonous gases.
110,24,Very rarely a sudden mutation can result in two small Koffing twins becoming conjoined as a Weezing.
110,25,Weezing loves the gases given off by rotted kitchen garbage. This Pokemon will find a dirty unkempt house and make it its home. At night when the people in the house are asleep it will go through the trash.
110,26,Weezing alternately shrinks and inflates its twin bodies to mix together toxic gases inside. The more the gases are mixed the more powerful the toxins become. The Pokemon also becomes more putrid.
