id,pokedex_version_id,game_name,flavor_text
413,12,Diamond,When BURMY evolved its cloak became a part of this Pokemon's body. The cloak is never shed.
413,13,Pearl,Its appearance changes depending on where it evolved. The materials on hand become a part of its body.
413,14,Platinum,When evolving its body takes in surrounding materials. As a result there are many body variations.
413,15,HeartGold,It is said that a WORMADAM that evolves on a cold day will have a thicker cloak.
413,16,SoulSilver,It is said that a WORMADAM that evolves on a cold day will have a thicker cloak.
413,17,Black,When evolving its body takes in surrounding materials. As a result there are many body variations.
413,18,White,When evolving its body takes in surrounding materials. As a result there are many body variations.
413,21,Black 2,When evolving its body takes in surrounding materials. As a result there are many body variations.
413,22,White 2,When evolving its body takes in surrounding materials. As a result there are many body variations.
413,23,X,Its appearance changes depending on where it evolved. The materials on hand become a part of its body.
413,24,Y,When Burmy evolved its cloak became a part of this Pokemon's body. The cloak is never shed.
413,25,Omega Ruby,Its appearance changes depending on where it evolved. The materials on hand become a part of its body.
413,26,Alpha Sapphire,When Burmy evolved its cloak became a part of this Pokemon's body. The cloak is never shed.
